,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
850,1434,39ef787369b072586009257200eca24d61df5ab934f8628c7227e6c99257fc0c,SPA 2,"Mis vacaciones perfectos va a tener un equilibrio perfecto de aventuras, nueva comida, tiempo para descansar, mucho momentos para tomar fotos, lugares hermosos y las playas con agua caliente.","Mis vacaciones [perfectos]{perfectas}<ga:fm:adj:inan> va a tener un equilibrio perfecto de aventuras, nueva comida, tiempo para descansar, [mucho]{muchos}<na:ps:det:inan> momentos para tomar fotos, lugares hermosos y las playas con agua caliente.",2,[mucho]{muchos}<na:ps:det:inan>,1,na:ps:det:inan,muchos,mucho,"['Mis', 'vacaciones', 'perfectas', 'va', 'a', 'tener', 'un', 'equilibrio', 'perfecto', 'de', 'aventuras', ',', 'nueva', 'comida', ',', 'tiempo', 'para', 'descansar', ',', 'muchos', 'momentos', 'para', 'tomar', 'fotos', ',', 'lugares', 'hermosos', 'y', 'las', 'playas', 'con', 'agua', 'caliente', '.']","[19, 54]",na:ps,"['Mis', 'vacaciones', 'perfectas', 'va', 'a', 'tener', 'un', 'equilibrio', 'perfecto', 'de', 'aventuras', ',', 'nueva', 'comida', ',', 'tiempo', 'para', 'descansar', ',', 'mucho', 'momentos', 'para', 'tomar', 'fotos', ',', 'lugares', 'hermosos', 'y', 'las', 'playas', 'con', 'agua', 'caliente', '.']",number agreement
854,1439,6df6b00eff49e75724bc4f0a79c7b48850e92b9cf503498617dcc2b2667c348d,SPA 3,"En Madrid, quería ir a las festivales y el mercado y aprender más de las culturas en este ciudad.","En Madrid, quería ir a [las]{los}<ga:mf:det:inan> festivales y el mercado y aprender más de las culturas en [este]{esta}<ga:fm:det:inan> ciudad.",2,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['En', 'Madrid', ',', 'quería', 'ir', 'a', 'los', 'festivales', 'y', 'el', 'mercado', 'y', 'aprender', 'más', 'de', 'las', 'culturas', 'en', 'esta', 'ciudad', '.']","[6, 28]",ga:mf,"['En', 'Madrid', ',', 'quería', 'ir', 'a', 'las', 'festivales', 'y', 'el', 'mercado', 'y', 'aprender', 'más', 'de', 'las', 'culturas', 'en', 'esta', 'ciudad', '.']",gender agreement
854,1439,6df6b00eff49e75724bc4f0a79c7b48850e92b9cf503498617dcc2b2667c348d,SPA 3,"En Madrid, quería ir a las festivales y el mercado y aprender más de las culturas en este ciudad.","En Madrid, quería ir a [las]{los}<ga:mf:det:inan> festivales y el mercado y aprender más de las culturas en [este]{esta}<ga:fm:det:inan> ciudad.",2,[este]{esta}<ga:fm:det:inan>,1,ga:fm:det:inan,esta,este,"['En', 'Madrid', ',', 'quería', 'ir', 'a', 'los', 'festivales', 'y', 'el', 'mercado', 'y', 'aprender', 'más', 'de', 'las', 'culturas', 'en', 'esta', 'ciudad', '.']","[18, 40]",ga:fm,"['En', 'Madrid', ',', 'quería', 'ir', 'a', 'los', 'festivales', 'y', 'el', 'mercado', 'y', 'aprender', 'más', 'de', 'las', 'culturas', 'en', 'este', 'ciudad', '.']",gender agreement
855,1443,5731de68f4e0c9329893dae6aafd705ba4f08bfa307d09377ef482f151ec2a11,SPA 3,"En mi vacaciones perfectos, yo empezaré en England.","En [mi]{mis}<na:ps:det:inan> vacaciones [perfectos]{perfectas}<ga:fm:adj:inan>, yo empezaré en England.",2,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['En', 'mis', 'vacaciones', 'perfectas', ',', 'yo', 'empezaré', 'en', 'England', '.']","[1, 12]",na:ps,"['En', 'mi', 'vacaciones', 'perfectas', ',', 'yo', 'empezaré', 'en', 'England', '.']",number agreement
855,1443,5731de68f4e0c9329893dae6aafd705ba4f08bfa307d09377ef482f151ec2a11,SPA 3,"En mi vacaciones perfectos, yo empezaré en England.","En [mi]{mis}<na:ps:det:inan> vacaciones [perfectos]{perfectas}<ga:fm:adj:inan>, yo empezaré en England.",2,[perfectos]{perfectas}<ga:fm:adj:inan>,1,ga:fm:adj:inan,perfectas,perfectos,"['En', 'mis', 'vacaciones', 'perfectas', ',', 'yo', 'empezaré', 'en', 'England', '.']","[3, 14]",ga:fm,"['En', 'mis', 'vacaciones', 'perfectos', ',', 'yo', 'empezaré', 'en', 'England', '.']",gender agreement
855,1443,c5927da56848afa9c3f1425a173b480cf3fd674d3b7db8369e2624b6e33f3663,SPA 3,El primero locación yo visitaré en Francia es Versailles.,[El]{la}<ga:fm:det:inan> [primero]{primera}<ga:fm:det:inan> locación yo visitaré en Francia es Versailles.,2,[El]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,El,"['la', 'primera', 'locación', 'yo', 'visitaré', 'en', 'Francia', 'es', 'Versailles', '.']","[0, 11]",ga:fm,"['El', 'primera', 'locación', 'yo', 'visitaré', 'en', 'Francia', 'es', 'Versailles', '.']",gender agreement
855,1443,c5927da56848afa9c3f1425a173b480cf3fd674d3b7db8369e2624b6e33f3663,SPA 3,El primero locación yo visitaré en Francia es Versailles.,[El]{la}<ga:fm:det:inan> [primero]{primera}<ga:fm:det:inan> locación yo visitaré en Francia es Versailles.,2,[primero]{primera}<ga:fm:det:inan>,1,ga:fm:det:inan,primera,primero,"['la', 'primera', 'locación', 'yo', 'visitaré', 'en', 'Francia', 'es', 'Versailles', '.']","[1, 12]",ga:fm,"['la', 'primero', 'locación', 'yo', 'visitaré', 'en', 'Francia', 'es', 'Versailles', '.']",gender agreement
855,1443,a98325853ac4ae5724a766bb1b086e2209b2a17cdb74ca81ac0d517f84252a03,SPA 3,"Después, yo voy a las iglesias viejos y los edificios con muchas colores porque están muy bonitos en fotos.","Después, yo voy a las iglesias [viejos]{viejas}<ga:fm:adj:inan> y los edificios con [muchas]{muchos}<ga:mf:det:inan> colores porque están muy bonitos en fotos.",2,[viejos]{viejas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,viejas,viejos,"['Después', ',', 'yo', 'voy', 'a', 'las', 'iglesias', 'viejas', 'y', 'los', 'edificios', 'con', 'muchos', 'colores', 'porque', 'están', 'muy', 'bonitos', 'en', 'fotos', '.']","[7, 29]",ga:fm,"['Después', ',', 'yo', 'voy', 'a', 'las', 'iglesias', 'viejos', 'y', 'los', 'edificios', 'con', 'muchos', 'colores', 'porque', 'están', 'muy', 'bonitos', 'en', 'fotos', '.']",gender agreement
855,1443,a98325853ac4ae5724a766bb1b086e2209b2a17cdb74ca81ac0d517f84252a03,SPA 3,"Después, yo voy a las iglesias viejos y los edificios con muchas colores porque están muy bonitos en fotos.","Después, yo voy a las iglesias [viejos]{viejas}<ga:fm:adj:inan> y los edificios con [muchas]{muchos}<ga:mf:det:inan> colores porque están muy bonitos en fotos.",2,[muchas]{muchos}<ga:mf:det:inan>,1,ga:mf:det:inan,muchos,muchas,"['Después', ',', 'yo', 'voy', 'a', 'las', 'iglesias', 'viejas', 'y', 'los', 'edificios', 'con', 'muchos', 'colores', 'porque', 'están', 'muy', 'bonitos', 'en', 'fotos', '.']","[12, 34]",ga:mf,"['Después', ',', 'yo', 'voy', 'a', 'las', 'iglesias', 'viejas', 'y', 'los', 'edificios', 'con', 'muchas', 'colores', 'porque', 'están', 'muy', 'bonitos', 'en', 'fotos', '.']",gender agreement
860,1459,dd748bd4458f2ab76b26250c48d6576128942c1e649365b450eb7e7ab0b6cc22,SPA 3,A mi me gusta los vacaciones de playa por eso es un lugar perfecto para una vacacion.,A mi me gusta [los]{las}<ga:fm:det:inan> vacaciones de playa por eso es un lugar perfecto para una [vacacion]{vacaciones}<in:s:noun:inan>.,2,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['A', 'mi', 'me', 'gusta', 'las', 'vacaciones', 'de', 'playa', 'por', 'eso', 'es', 'un', 'lugar', 'perfecto', 'para', 'una', 'vacaciones', '.']","[4, 23]",ga:fm,"['A', 'mi', 'me', 'gusta', 'los', 'vacaciones', 'de', 'playa', 'por', 'eso', 'es', 'un', 'lugar', 'perfecto', 'para', 'una', 'vacaciones', '.']",gender agreement
860,1459,dd748bd4458f2ab76b26250c48d6576128942c1e649365b450eb7e7ab0b6cc22,SPA 3,A mi me gusta los vacaciones de playa por eso es un lugar perfecto para una vacacion.,A mi me gusta [los]{las}<ga:fm:det:inan> vacaciones de playa por eso es un lugar perfecto para una [vacacion]{vacaciones}<in:s:noun:inan>.,2,[vacacion]{vacaciones}<in:s:noun:inan>,1,in:s:noun:inan,vacaciones,vacacion,"['A', 'mi', 'me', 'gusta', 'las', 'vacaciones', 'de', 'playa', 'por', 'eso', 'es', 'un', 'lugar', 'perfecto', 'para', 'una', 'vacaciones', '.']","[16, 35]",in:s,"['A', 'mi', 'me', 'gusta', 'las', 'vacaciones', 'de', 'playa', 'por', 'eso', 'es', 'un', 'lugar', 'perfecto', 'para', 'una', 'vacacion', '.']",number agreement
863,1466,85cce1e03dcd5cfa803a2441cee3aabecf56c6ba3023a0c0e3f7c2e9975b2443,SPA 2,A vacación perfecto es cuando todo es gratis.,A [vacación]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> es cuando todo es gratis.,2,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['A', 'vacaciones', 'perfecta', 'es', 'cuando', 'todo', 'es', 'gratis', '.']","[1, 11]",in:s,"['A', 'vacación', 'perfecta', 'es', 'cuando', 'todo', 'es', 'gratis', '.']",number agreement
863,1466,85cce1e03dcd5cfa803a2441cee3aabecf56c6ba3023a0c0e3f7c2e9975b2443,SPA 2,A vacación perfecto es cuando todo es gratis.,A [vacación]{vacaciones}<in:s:noun:inan> [perfecto]{perfecta}<ga:fm:adj:inan> es cuando todo es gratis.,2,[perfecto]{perfecta}<ga:fm:adj:inan>,1,ga:fm:adj:inan,perfecta,perfecto,"['A', 'vacaciones', 'perfecta', 'es', 'cuando', 'todo', 'es', 'gratis', '.']","[2, 12]",ga:fm,"['A', 'vacaciones', 'perfecto', 'es', 'cuando', 'todo', 'es', 'gratis', '.']",gender agreement
869,1475,0a4798270e176036fcc46f644c76440ffad423bdb1c7987832630fd864f29174,SPA 3,India es la país donde mi madre nació.Yo soy india y me gusta esta país mucho.,India es [la]{el}<ga:mf:det:inan> país donde mi madre nació.Yo soy india y me gusta [esta]{este}<ga:mf:det:inan> país mucho.,2,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['India', 'es', 'el', 'país', 'donde', 'mi', 'madre', 'nació', '.', 'Yo', 'soy', 'india', 'y', 'me', 'gusta', 'este', 'país', 'mucho', '.']","[2, 22]",ga:mf,"['India', 'es', 'la', 'país', 'donde', 'mi', 'madre', 'nació', '.', 'Yo', 'soy', 'india', 'y', 'me', 'gusta', 'este', 'país', 'mucho', '.']",gender agreement
869,1475,0a4798270e176036fcc46f644c76440ffad423bdb1c7987832630fd864f29174,SPA 3,India es la país donde mi madre nació.Yo soy india y me gusta esta país mucho.,India es [la]{el}<ga:mf:det:inan> país donde mi madre nació.Yo soy india y me gusta [esta]{este}<ga:mf:det:inan> país mucho.,2,[esta]{este}<ga:mf:det:inan>,1,ga:mf:det:inan,este,esta,"['India', 'es', 'el', 'país', 'donde', 'mi', 'madre', 'nació', '.', 'Yo', 'soy', 'india', 'y', 'me', 'gusta', 'este', 'país', 'mucho', '.']","[15, 35]",ga:mf,"['India', 'es', 'el', 'país', 'donde', 'mi', 'madre', 'nació', '.', 'Yo', 'soy', 'india', 'y', 'me', 'gusta', 'esta', 'país', 'mucho', '.']",gender agreement
869,1475,5e481514a76437faf41c482115860f0bb1c876a05d9e62ffbca79a7731758220,SPA 3,Ganaría muchos pesos en esto viaje pero estaría feliz.,Ganaría [muchos]{mucho}<na:sp:det:inan> [pesos]{peso}<na:sp:noun:inan> en esto viaje pero estaría feliz.,2,[muchos]{mucho}<na:sp:det:inan>,0,na:sp:det:inan,mucho,muchos,"['Ganaría', 'mucho', 'peso', 'en', 'esto', 'viaje', 'pero', 'estaría', 'feliz', '.']","[1, 12]",na:sp,"['Ganaría', 'muchos', 'peso', 'en', 'esto', 'viaje', 'pero', 'estaría', 'feliz', '.']",number agreement
869,1475,5e481514a76437faf41c482115860f0bb1c876a05d9e62ffbca79a7731758220,SPA 3,Ganaría muchos pesos en esto viaje pero estaría feliz.,Ganaría [muchos]{mucho}<na:sp:det:inan> [pesos]{peso}<na:sp:noun:inan> en esto viaje pero estaría feliz.,2,[pesos]{peso}<na:sp:noun:inan>,1,na:sp:noun:inan,peso,pesos,"['Ganaría', 'mucho', 'peso', 'en', 'esto', 'viaje', 'pero', 'estaría', 'feliz', '.']","[2, 13]",na:sp,"['Ganaría', 'mucho', 'pesos', 'en', 'esto', 'viaje', 'pero', 'estaría', 'feliz', '.']",number agreement
872,1482,e5209a4531d207238d546ae2a996e54a48dfb175526bd9a01840dc819db8b27c,SPA 2,Una vacaciones perfecta serían con mi familia o amigos.,[Una]{unas}<na:ps:det:inan> vacaciones [perfecta]{perfectas}<na:ps:adj:inan> serían con mi familia o amigos.,2,[Una]{unas}<na:ps:det:inan>,0,na:ps:det:inan,unas,Una,"['unas', 'vacaciones', 'perfectas', 'serían', 'con', 'mi', 'familia', 'o', 'amigos', '.']","[0, 11]",na:ps,"['Una', 'vacaciones', 'perfectas', 'serían', 'con', 'mi', 'familia', 'o', 'amigos', '.']",number agreement
872,1482,e5209a4531d207238d546ae2a996e54a48dfb175526bd9a01840dc819db8b27c,SPA 2,Una vacaciones perfecta serían con mi familia o amigos.,[Una]{unas}<na:ps:det:inan> vacaciones [perfecta]{perfectas}<na:ps:adj:inan> serían con mi familia o amigos.,2,[perfecta]{perfectas}<na:ps:adj:inan>,1,na:ps:adj:inan,perfectas,perfecta,"['unas', 'vacaciones', 'perfectas', 'serían', 'con', 'mi', 'familia', 'o', 'amigos', '.']","[2, 13]",na:ps,"['unas', 'vacaciones', 'perfecta', 'serían', 'con', 'mi', 'familia', 'o', 'amigos', '.']",number agreement
872,1482,b938fec8b3cb6abeed65661c666688e43a66aef45b3ccd5ee9b255d9579da507,SPA 2,Mi vacaciones perfecta fueron cuando estaba en la escuela secundaria.,[Mi]{mis}<na:ps:det:inan> vacaciones [perfecta]{perfectas}<na:ps:adj:inan> fueron cuando estaba en la escuela secundaria.,2,[Mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,Mi,"['mis', 'vacaciones', 'perfectas', 'fueron', 'cuando', 'estaba', 'en', 'la', 'escuela', 'secundaria', '.']","[0, 12]",na:ps,"['Mi', 'vacaciones', 'perfectas', 'fueron', 'cuando', 'estaba', 'en', 'la', 'escuela', 'secundaria', '.']",number agreement
872,1482,b938fec8b3cb6abeed65661c666688e43a66aef45b3ccd5ee9b255d9579da507,SPA 2,Mi vacaciones perfecta fueron cuando estaba en la escuela secundaria.,[Mi]{mis}<na:ps:det:inan> vacaciones [perfecta]{perfectas}<na:ps:adj:inan> fueron cuando estaba en la escuela secundaria.,2,[perfecta]{perfectas}<na:ps:adj:inan>,1,na:ps:adj:inan,perfectas,perfecta,"['mis', 'vacaciones', 'perfectas', 'fueron', 'cuando', 'estaba', 'en', 'la', 'escuela', 'secundaria', '.']","[2, 14]",na:ps,"['mis', 'vacaciones', 'perfecta', 'fueron', 'cuando', 'estaba', 'en', 'la', 'escuela', 'secundaria', '.']",number agreement
873,1483,db11e6adf89025d79221ca5f217b79061174fc128803f96503bf0981f51366db,SPA 3,En otras días caminaremos en las montañas muy lejos y alto.,En [otras]{otros}<ga:mf:det:aty:inan> días caminaremos en las montañas muy lejos y [alto]{altas}<ga:na:fm:ps:adj:inan>.,2,[otras]{otros}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,otros,otras,"['En', 'otros', 'días', 'caminaremos', 'en', 'las', 'montañas', 'muy', 'lejos', 'y', 'altas', '.']","[1, 14]",ga:mf:det:aty,"['En', 'otras', 'días', 'caminaremos', 'en', 'las', 'montañas', 'muy', 'lejos', 'y', 'altas', '.']",gender agreement
873,1483,db11e6adf89025d79221ca5f217b79061174fc128803f96503bf0981f51366db,SPA 3,En otras días caminaremos en las montañas muy lejos y alto.,En [otras]{otros}<ga:mf:det:aty:inan> días caminaremos en las montañas muy lejos y [alto]{altas}<ga:na:fm:ps:adj:inan>.,2,[alto]{altas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,altas,alto,"['En', 'otros', 'días', 'caminaremos', 'en', 'las', 'montañas', 'muy', 'lejos', 'y', 'altas', '.']","[10, 23]",ga:na:fm:ps,"['En', 'otros', 'días', 'caminaremos', 'en', 'las', 'montañas', 'muy', 'lejos', 'y', 'alto', '.']",gender and number agreement
873,1483,10f4a8bfc560fa83dadece940c3c27e9bb537e9e62f1f0c2d651b8dde0287a22,SPA 3,Todos los actividades estaremos mucho divertido y quiero que la escuela termine.,[Todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> actividades estaremos mucho divertido y quiero que la escuela termine.,2,[Todos]{todas}<ga:fm:det:inan>,0,ga:fm:det:inan,todas,Todos,"['todas', 'las', 'actividades', 'estaremos', 'mucho', 'divertido', 'y', 'quiero', 'que', 'la', 'escuela', 'termine', '.']","[0, 14]",ga:fm,"['Todos', 'las', 'actividades', 'estaremos', 'mucho', 'divertido', 'y', 'quiero', 'que', 'la', 'escuela', 'termine', '.']",gender agreement
873,1483,10f4a8bfc560fa83dadece940c3c27e9bb537e9e62f1f0c2d651b8dde0287a22,SPA 3,Todos los actividades estaremos mucho divertido y quiero que la escuela termine.,[Todos]{todas}<ga:fm:det:inan> [los]{las}<ga:fm:det:inan> actividades estaremos mucho divertido y quiero que la escuela termine.,2,[los]{las}<ga:fm:det:inan>,1,ga:fm:det:inan,las,los,"['todas', 'las', 'actividades', 'estaremos', 'mucho', 'divertido', 'y', 'quiero', 'que', 'la', 'escuela', 'termine', '.']","[1, 15]",ga:fm,"['todas', 'los', 'actividades', 'estaremos', 'mucho', 'divertido', 'y', 'quiero', 'que', 'la', 'escuela', 'termine', '.']",gender agreement
875,1485,8ad20a4ddc3a4f1e2a3505c0be703a3308800715b845039e0906ad9160550021,SPA 2,Tuve una muy buena vacaciones el verano pasado.,Tuve [una]{unas}<na:ps:det:inan> muy [buena]{buenas}<na:ps:adj:inan> vacaciones el verano pasado.,2,[una]{unas}<na:ps:det:inan>,0,na:ps:det:inan,unas,una,"['Tuve', 'unas', 'muy', 'buenas', 'vacaciones', 'el', 'verano', 'pasado', '.']","[1, 11]",na:ps,"['Tuve', 'una', 'muy', 'buenas', 'vacaciones', 'el', 'verano', 'pasado', '.']",number agreement
875,1485,8ad20a4ddc3a4f1e2a3505c0be703a3308800715b845039e0906ad9160550021,SPA 2,Tuve una muy buena vacaciones el verano pasado.,Tuve [una]{unas}<na:ps:det:inan> muy [buena]{buenas}<na:ps:adj:inan> vacaciones el verano pasado.,2,[buena]{buenas}<na:ps:adj:inan>,1,na:ps:adj:inan,buenas,buena,"['Tuve', 'unas', 'muy', 'buenas', 'vacaciones', 'el', 'verano', 'pasado', '.']","[3, 13]",na:ps,"['Tuve', 'unas', 'muy', 'buena', 'vacaciones', 'el', 'verano', 'pasado', '.']",number agreement
876,1486,cd64820601b7203d8c053256e3f6bc0b4738af7055ca005582ad5fd8b0f3b069,SPA 3,My vacación perfecte sería en la isla de Sicilía.,My [vacación]{vacaciones}<in:s:noun:inan> [perfecte]{perfecta}<ig:e:adj:inan> sería en la isla de Sicilía.,2,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['My', 'vacaciones', 'perfecta', 'sería', 'en', 'la', 'isla', 'de', 'Sicilía', '.']","[1, 12]",in:s,"['My', 'vacación', 'perfecta', 'sería', 'en', 'la', 'isla', 'de', 'Sicilía', '.']",number agreement
876,1486,cd64820601b7203d8c053256e3f6bc0b4738af7055ca005582ad5fd8b0f3b069,SPA 3,My vacación perfecte sería en la isla de Sicilía.,My [vacación]{vacaciones}<in:s:noun:inan> [perfecte]{perfecta}<ig:e:adj:inan> sería en la isla de Sicilía.,2,[perfecte]{perfecta}<ig:e:adj:inan>,1,ig:e:adj:inan,perfecta,perfecte,"['My', 'vacaciones', 'perfecta', 'sería', 'en', 'la', 'isla', 'de', 'Sicilía', '.']","[2, 13]",ig:e,"['My', 'vacaciones', 'perfecte', 'sería', 'en', 'la', 'isla', 'de', 'Sicilía', '.']",gender agreement
876,1486,64a52ad52d56e109ac16b221e3897f653c67c105ba4141c1dcdebf3e52335dd5,SPA 3,"Sí yo estoy en Sicilía por siempre, sería un vacación grande!","Sí yo estoy en Sicilía por siempre, sería [un]{una}<ga:fm:det:inan> [vacación]{vacaciones}<in:s:noun:inan> grande!",2,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Sí', 'yo', 'estoy', 'en', 'Sicilía', 'por', 'siempre', ',', 'sería', 'una', 'vacaciones', 'grande', '!']","[9, 23]",ga:fm,"['Sí', 'yo', 'estoy', 'en', 'Sicilía', 'por', 'siempre', ',', 'sería', 'un', 'vacaciones', 'grande', '!']",gender agreement
876,1486,64a52ad52d56e109ac16b221e3897f653c67c105ba4141c1dcdebf3e52335dd5,SPA 3,"Sí yo estoy en Sicilía por siempre, sería un vacación grande!","Sí yo estoy en Sicilía por siempre, sería [un]{una}<ga:fm:det:inan> [vacación]{vacaciones}<in:s:noun:inan> grande!",2,[vacación]{vacaciones}<in:s:noun:inan>,1,in:s:noun:inan,vacaciones,vacación,"['Sí', 'yo', 'estoy', 'en', 'Sicilía', 'por', 'siempre', ',', 'sería', 'una', 'vacaciones', 'grande', '!']","[10, 24]",in:s,"['Sí', 'yo', 'estoy', 'en', 'Sicilía', 'por', 'siempre', ',', 'sería', 'una', 'vacación', 'grande', '!']",number agreement
876,1486,8b65e6250a07cf75ba44269612c0cb0611d693cf39dee2a854bec25c37d42237,SPA 3,Las zapatas eran hecho de mi tratatratabuelo.,Las [zapatas]{zapatos}<ig:f:noun:inan> eran [hecho]{hechas}<ga:na:fm:ps:adj:inan> de mi tratatratabuelo.,2,[zapatas]{zapatos}<ig:f:noun:inan>,0,ig:f:noun:inan,zapatos,zapatas,"['Las', 'zapatos', 'eran', 'hechas', 'de', 'mi', 'tratatratabuelo', '.']","[1, 10]",ig:f,"['Las', 'zapatas', 'eran', 'hechas', 'de', 'mi', 'tratatratabuelo', '.']",gender agreement
876,1486,8b65e6250a07cf75ba44269612c0cb0611d693cf39dee2a854bec25c37d42237,SPA 3,Las zapatas eran hecho de mi tratatratabuelo.,Las [zapatas]{zapatos}<ig:f:noun:inan> eran [hecho]{hechas}<ga:na:fm:ps:adj:inan> de mi tratatratabuelo.,2,[hecho]{hechas}<ga:na:fm:ps:adj:inan>,1,ga:na:fm:ps:adj:inan,hechas,hecho,"['Las', 'zapatos', 'eran', 'hechas', 'de', 'mi', 'tratatratabuelo', '.']","[3, 12]",ga:na:fm:ps,"['Las', 'zapatos', 'eran', 'hecho', 'de', 'mi', 'tratatratabuelo', '.']",gender and number agreement
876,1486,a14a607514305ecd69dcac924b7eba4fb5e8bda0ed91862b7b34a5686877beb9,SPA 3,Yo espero que este vacación sea posible en el futuro.,Yo espero que [este]{esta}<ga:fm:det:inan> [vacación]{vacaciones}<in:s:noun:inan> sea posible en el futuro.,2,[este]{esta}<ga:fm:det:inan>,0,ga:fm:det:inan,esta,este,"['Yo', 'espero', 'que', 'esta', 'vacaciones', 'sea', 'posible', 'en', 'el', 'futuro', '.']","[3, 15]",ga:fm,"['Yo', 'espero', 'que', 'este', 'vacaciones', 'sea', 'posible', 'en', 'el', 'futuro', '.']",gender agreement
876,1486,a14a607514305ecd69dcac924b7eba4fb5e8bda0ed91862b7b34a5686877beb9,SPA 3,Yo espero que este vacación sea posible en el futuro.,Yo espero que [este]{esta}<ga:fm:det:inan> [vacación]{vacaciones}<in:s:noun:inan> sea posible en el futuro.,2,[vacación]{vacaciones}<in:s:noun:inan>,1,in:s:noun:inan,vacaciones,vacación,"['Yo', 'espero', 'que', 'esta', 'vacaciones', 'sea', 'posible', 'en', 'el', 'futuro', '.']","[4, 16]",in:s,"['Yo', 'espero', 'que', 'esta', 'vacación', 'sea', 'posible', 'en', 'el', 'futuro', '.']",number agreement
878,1491,ca51061316899b18b88c8c7d881af3593a574f0e3289b43e450aab64eb2e87b8,SPA 3,"Las playas son muy relajante, divertidos y hermosos.","Las playas son muy [relajante]{relajantes}<na:ps:adj:inan>, [divertidos]{divertidas}<ga:fm:adj:inan> y [hermosos]{hermosas}<ga:fm:adj:inan>.",3,[relajante]{relajantes}<na:ps:adj:inan>,0,na:ps:adj:inan,relajantes,relajante,"['Las', 'playas', 'son', 'muy', 'relajantes', ',', 'divertidas', 'y', 'hermosas', '.']","[4, 15]",na:ps,"['Las', 'playas', 'son', 'muy', 'relajante', ',', 'divertidas', 'y', 'hermosas', '.']",number agreement
878,1491,ca51061316899b18b88c8c7d881af3593a574f0e3289b43e450aab64eb2e87b8,SPA 3,"Las playas son muy relajante, divertidos y hermosos.","Las playas son muy [relajante]{relajantes}<na:ps:adj:inan>, [divertidos]{divertidas}<ga:fm:adj:inan> y [hermosos]{hermosas}<ga:fm:adj:inan>.",3,[divertidos]{divertidas}<ga:fm:adj:inan>,1,ga:fm:adj:inan,divertidas,divertidos,"['Las', 'playas', 'son', 'muy', 'relajantes', ',', 'divertidas', 'y', 'hermosas', '.']","[6, 17]",ga:fm,"['Las', 'playas', 'son', 'muy', 'relajantes', ',', 'divertidos', 'y', 'hermosas', '.']",gender agreement
878,1491,ca51061316899b18b88c8c7d881af3593a574f0e3289b43e450aab64eb2e87b8,SPA 3,"Las playas son muy relajante, divertidos y hermosos.","Las playas son muy [relajante]{relajantes}<na:ps:adj:inan>, [divertidos]{divertidas}<ga:fm:adj:inan> y [hermosos]{hermosas}<ga:fm:adj:inan>.",3,[hermosos]{hermosas}<ga:fm:adj:inan>,2,ga:fm:adj:inan,hermosas,hermosos,"['Las', 'playas', 'son', 'muy', 'relajantes', ',', 'divertidas', 'y', 'hermosas', '.']","[8, 19]",ga:fm,"['Las', 'playas', 'son', 'muy', 'relajantes', ',', 'divertidas', 'y', 'hermosos', '.']",gender agreement
878,1491,ae439718bb6f6c9fa53044c275f0bca1319d1a3625f6954d9f0c624493c5ec08,SPA 3,"Por ejemplo, los actividades son más divertidos al aire libre cuando hace sol.","Por ejemplo, [los]{las}<ga:fm:det:inan> actividades son más [divertidos]{divertidas}<ga:fm:adj:inan> al aire libre cuando hace sol.",2,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Por', 'ejemplo', ',', 'las', 'actividades', 'son', 'más', 'divertidas', 'al', 'aire', 'libre', 'cuando', 'hace', 'sol', '.']","[3, 19]",ga:fm,"['Por', 'ejemplo', ',', 'los', 'actividades', 'son', 'más', 'divertidas', 'al', 'aire', 'libre', 'cuando', 'hace', 'sol', '.']",gender agreement
878,1491,ae439718bb6f6c9fa53044c275f0bca1319d1a3625f6954d9f0c624493c5ec08,SPA 3,"Por ejemplo, los actividades son más divertidos al aire libre cuando hace sol.","Por ejemplo, [los]{las}<ga:fm:det:inan> actividades son más [divertidos]{divertidas}<ga:fm:adj:inan> al aire libre cuando hace sol.",2,[divertidos]{divertidas}<ga:fm:adj:inan>,1,ga:fm:adj:inan,divertidas,divertidos,"['Por', 'ejemplo', ',', 'las', 'actividades', 'son', 'más', 'divertidas', 'al', 'aire', 'libre', 'cuando', 'hace', 'sol', '.']","[7, 23]",ga:fm,"['Por', 'ejemplo', ',', 'las', 'actividades', 'son', 'más', 'divertidos', 'al', 'aire', 'libre', 'cuando', 'hace', 'sol', '.']",gender agreement
