,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
527,927,a8e9ed749d0b7bb93e755deb8eb115d77e49e051d94db0124831c7e4fbc91616,SPA 1,Después de esto mi amigas y yo a visitar los volcanes.,Después de esto [mi]{mis}<na:ps:det:an> amigas y yo a visitar los volcanes.,1,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Después', 'de', 'esto', 'mis', 'amigas', 'y', 'yo', 'a', 'visitar', 'los', 'volcanes', '.']","[3, 16]",na:ps,"['Después', 'de', 'esto', 'mi', 'amigas', 'y', 'yo', 'a', 'visitar', 'los', 'volcanes', '.']",number agreement
529,931,011e59d138c3f877237334be6d29a429b90a25a17186257274028b2014a4b8fd,SPA 1,"En Japon, yo quiero visitar Akhihabara en Tokyo porque el es la ciudad de la electronica.","En Japon, yo quiero visitar Akhihabara en Tokyo porque [el]{ella}<ga:fm:pron:inan> es la ciudad de la electronica.",1,[el]{ella}<ga:fm:pron:inan>,0,ga:fm:pron:inan,ella,el,"['En', 'Japon', ',', 'yo', 'quiero', 'visitar', 'Akhihabara', 'en', 'Tokyo', 'porque', 'ella', 'es', 'la', 'ciudad', 'de', 'la', 'electronica', '.']","[10, 29]",ga:fm,"['En', 'Japon', ',', 'yo', 'quiero', 'visitar', 'Akhihabara', 'en', 'Tokyo', 'porque', 'el', 'es', 'la', 'ciudad', 'de', 'la', 'electronica', '.']",gender agreement
530,936,9ffa50cf822b536cc9599a4ddab3cd7b71c9672a73f9f491ed37a60deb663bcc,SPA 1,Quiero ir a Francia y leer los novelas y mirar películas.,Quiero ir a Francia y leer [los]{las}<ga:fm:det:inan> novelas y mirar películas.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Quiero', 'ir', 'a', 'Francia', 'y', 'leer', 'las', 'novelas', 'y', 'mirar', 'películas', '.']","[6, 19]",ga:fm,"['Quiero', 'ir', 'a', 'Francia', 'y', 'leer', 'los', 'novelas', 'y', 'mirar', 'películas', '.']",gender agreement
530,936,82ce25822d63c4e9a16a5def8674becea0e9bf01cd03716a09dcd16ab9e9ce97,SPA 1,Yo voy a estudiar matemática y biología  a en la playa.,Yo voy a estudiar [matemática]{matemáticas}<in:s:noun:inan> y biología  a en la playa.,1,[matemática]{matemáticas}<in:s:noun:inan>,0,in:s:noun:inan,matemáticas,matemática,"['Yo', 'voy', 'a', 'estudiar', 'matemáticas', 'y', 'biología', 'a', 'en', 'la', 'playa', '.']","[4, 17]",in:s,"['Yo', 'voy', 'a', 'estudiar', 'matemática', 'y', 'biología', 'a', 'en', 'la', 'playa', '.']",number agreement
530,936,56845a06b33cd816c1815866d87e6caf8c2eba99d0072f2a5c7f5651637434ad,SPA 1,Yo voy a ir de los compras en Toronto.,Yo voy a ir de [los]{las}<ga:fm:det:inan> compras en Toronto.,1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Yo', 'voy', 'a', 'ir', 'de', 'las', 'compras', 'en', 'Toronto', '.']","[5, 16]",ga:fm,"['Yo', 'voy', 'a', 'ir', 'de', 'los', 'compras', 'en', 'Toronto', '.']",gender agreement
532,938,aa8846c7e14db0cb15f286faa58d0d5ca118604f2c99de676d7e5655ee54c503,SPA 3,Esta sería la vacación perfecta para mí porque siempre he querido viajar.,Esta sería la [vacación]{vacaciones}<in:s:noun:inan> perfecta para mí porque siempre he querido viajar.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Esta', 'sería', 'la', 'vacaciones', 'perfecta', 'para', 'mí', 'porque', 'siempre', 'he', 'querido', 'viajar', '.']","[3, 17]",in:s,"['Esta', 'sería', 'la', 'vacación', 'perfecta', 'para', 'mí', 'porque', 'siempre', 'he', 'querido', 'viajar', '.']",number agreement
533,940,4832dcb9a540ceb2f79df7c8a6aeb033e1d3524caaa6306d191800026e470f44,SPA 2,Mi atracción favorito en California Adventure es el Sun Wheel porque la góndola oscila.,Mi atracción [favorito]{favorita}<ga:fm:adj:inan> en California Adventure es el Sun Wheel porque la góndola oscila.,1,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Mi', 'atracción', 'favorita', 'en', 'California', 'Adventure', 'es', 'el', 'Sun', 'Wheel', 'porque', 'la', 'góndola', 'oscila', '.']","[2, 18]",ga:fm,"['Mi', 'atracción', 'favorito', 'en', 'California', 'Adventure', 'es', 'el', 'Sun', 'Wheel', 'porque', 'la', 'góndola', 'oscila', '.']",gender agreement
533,940,203d531d98c6bd1baa02ef82900fd2fe5d275f1c23dc666ef057fd92256ad6a7,SPA 2,Las playas en el Sur de California son bueno especialmente las playas de Orange.,Las playas en el Sur de California son [bueno]{buenas}<ga:na:fm:ps:adj:inan> especialmente las playas de Orange.,1,[bueno]{buenas}<ga:na:fm:ps:adj:inan>,0,ga:na:fm:ps:adj:inan,buenas,bueno,"['Las', 'playas', 'en', 'el', 'Sur', 'de', 'California', 'son', 'buenas', 'especialmente', 'las', 'playas', 'de', 'Orange', '.']","[8, 24]",ga:na:fm:ps,"['Las', 'playas', 'en', 'el', 'Sur', 'de', 'California', 'son', 'bueno', 'especialmente', 'las', 'playas', 'de', 'Orange', '.']",gender and number agreement
534,941,a47c233527831d2e44ae77d5832e042d9896fa8ec6a07262ee0cdf2687004ace,SPA 1,Yo viajo a Boracay en la verano porque es muy cálido.,Yo viajo a Boracay en [la]{el}<ga:mf:det:inan> verano porque es muy cálido.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Yo', 'viajo', 'a', 'Boracay', 'en', 'el', 'verano', 'porque', 'es', 'muy', 'cálido', '.']","[5, 18]",ga:mf,"['Yo', 'viajo', 'a', 'Boracay', 'en', 'la', 'verano', 'porque', 'es', 'muy', 'cálido', '.']",gender agreement
534,941,92f6e4b82cbaa5011eb1bda842da3e3c9ce01439500fc436df1763166d2dd893,SPA 1,Mi novia y yo viajaremos con migo en las países.,Mi novia y yo viajaremos con migo en [las]{los}<ga:mf:det:inan> países.,1,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['Mi', 'novia', 'y', 'yo', 'viajaremos', 'con', 'migo', 'en', 'los', 'países', '.']","[8, 20]",ga:mf,"['Mi', 'novia', 'y', 'yo', 'viajaremos', 'con', 'migo', 'en', 'las', 'países', '.']",gender agreement
534,941,88e4f90f0e92c8e384e78d28e433a80ec0292aa04f228ceb39c69db8c4862a98,SPA 1,Yo quiero ver las edificios arquitectónicos.,Yo quiero ver [las]{los}<ga:mf:det:inan> edificios arquitectónicos.,1,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['Yo', 'quiero', 'ver', 'los', 'edificios', 'arquitectónicos', '.']","[3, 11]",ga:mf,"['Yo', 'quiero', 'ver', 'las', 'edificios', 'arquitectónicos', '.']",gender agreement
534,941,961ca9acbcf03f50b87a55352342f935bf2015dda2317f69941bcae1bf0c64c1,SPA 1,París es muy romántica país y mi novia conmigo para es muchos besos en el viaje.,París es muy [romántica]{romántico}<ga:mf:adj:inan> país y mi novia conmigo para es muchos besos en el viaje.,1,[romántica]{romántico}<ga:mf:adj:inan>,0,ga:mf:adj:inan,romántico,romántica,"['París', 'es', 'muy', 'romántico', 'país', 'y', 'mi', 'novia', 'conmigo', 'para', 'es', 'muchos', 'besos', 'en', 'el', 'viaje', '.']","[3, 21]",ga:mf,"['París', 'es', 'muy', 'romántica', 'país', 'y', 'mi', 'novia', 'conmigo', 'para', 'es', 'muchos', 'besos', 'en', 'el', 'viaje', '.']",gender agreement
534,941,90a427ae800c8f5bc0b47f198c7a959ad8bd5cad170bb1fec31bbfa199ed8d9f,SPA 1,"En París, mi novia y yo comemos mucho comida y descansamos.","En París, mi novia y yo comemos [mucho]{mucha}<ga:fm:det:inan> comida y descansamos.",1,[mucho]{mucha}<ga:fm:det:inan>,0,ga:fm:det:inan,mucha,mucho,"['En', 'París', ',', 'mi', 'novia', 'y', 'yo', 'comemos', 'mucha', 'comida', 'y', 'descansamos', '.']","[8, 22]",ga:fm,"['En', 'París', ',', 'mi', 'novia', 'y', 'yo', 'comemos', 'mucho', 'comida', 'y', 'descansamos', '.']",gender agreement
535,942,3c779561c01e72521fc72404febe0a808324d2d4b513b765d1e788b17d297492,SPA 1,Muchas personas comienzan a hacer planes para sus vacaciones a medida que se acercan a ella.,Muchas personas comienzan a hacer planes para sus vacaciones a medida que se acercan a [ella]{ellas}<na:ps:pron:inan>.,1,[ella]{ellas}<na:ps:pron:inan>,0,na:ps:pron:inan,ellas,ella,"['Muchas', 'personas', 'comienzan', 'a', 'hacer', 'planes', 'para', 'sus', 'vacaciones', 'a', 'medida', 'que', 'se', 'acercan', 'a', 'ellas', '.']","[15, 33]",na:ps,"['Muchas', 'personas', 'comienzan', 'a', 'hacer', 'planes', 'para', 'sus', 'vacaciones', 'a', 'medida', 'que', 'se', 'acercan', 'a', 'ella', '.']",number agreement
536,943,29c959f4949b581242d8afe187a76cc889c5ae1c5d20c3fc29970ff6a6432e35,SPA 1,"Entonces, quiero nuevo recetas para hacer cuando estoy en mi casa.","Entonces, quiero [nuevo]{nuevas}<ga:na:fm:ps:adj:inan> recetas para hacer cuando estoy en mi casa.",1,[nuevo]{nuevas}<ga:na:fm:ps:adj:inan>,0,ga:na:fm:ps:adj:inan,nuevas,nuevo,"['Entonces', ',', 'quiero', 'nuevas', 'recetas', 'para', 'hacer', 'cuando', 'estoy', 'en', 'mi', 'casa', '.']","[3, 17]",ga:na:fm:ps,"['Entonces', ',', 'quiero', 'nuevo', 'recetas', 'para', 'hacer', 'cuando', 'estoy', 'en', 'mi', 'casa', '.']",gender and number agreement
536,943,8e7b10045171bcc1c6b530af7a316cc1df4a636bbd1667f9ebbbdd026bdd53c9,SPA 1,Voy a ir al museos.,Voy a ir [al]{a los}<na:ps:det:inan> museos.,1,[al]{a los}<na:ps:det:inan>,0,na:ps:det:inan,a los,al,"['Voy', 'a', 'ir', 'a los', 'museos', '.']","[3, 10]",na:ps,"['Voy', 'a', 'ir', 'al', 'museos', '.']",number agreement
536,943,79251f8b9500a556f140a2dd074576026059582260da9d2a385d963ee47e6509,SPA 1,"Viajar con una persona es mejor, por que viajar con muchos personas es complicado.","Viajar con una persona es mejor, por que viajar con [muchos]{muchas}<ga:fm:det:an> personas es complicado.",1,[muchos]{muchas}<ga:fm:det:an>,0,ga:fm:det:an,muchas,muchos,"['Viajar', 'con', 'una', 'persona', 'es', 'mejor', ',', 'por', 'que', 'viajar', 'con', 'muchas', 'personas', 'es', 'complicado', '.']","[11, 28]",ga:fm,"['Viajar', 'con', 'una', 'persona', 'es', 'mejor', ',', 'por', 'que', 'viajar', 'con', 'muchos', 'personas', 'es', 'complicado', '.']",gender agreement
537,945,e5437166d117c62d7fecbddaf7c330c9a89cd1e8bf8e8d0c3958ac0835411598,SPA 3,No puedo esperar para mi vacación al Caribe.,No puedo esperar para mi [vacación]{vacaciones}<in:s:noun:inan> al Caribe.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['No', 'puedo', 'esperar', 'para', 'mi', 'vacaciones', 'al', 'Caribe', '.']","[5, 15]",in:s,"['No', 'puedo', 'esperar', 'para', 'mi', 'vacación', 'al', 'Caribe', '.']",number agreement
537,945,d03ae00ad4ae0451bee9e3f04af42f2842e04139f073428abd27f56bd2bd639d,SPA 3,Me gusta ver casas coloridas porque las casas de los estados unidos son aburridos.,Me gusta ver casas coloridas porque las casas de los estados unidos son [aburridos]{aburridas}<ga:fm:adj:inan>.,1,[aburridos]{aburridas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,aburridas,aburridos,"['Me', 'gusta', 'ver', 'casas', 'coloridas', 'porque', 'las', 'casas', 'de', 'los', 'estados', 'unidos', 'son', 'aburridas', '.']","[13, 29]",ga:fm,"['Me', 'gusta', 'ver', 'casas', 'coloridas', 'porque', 'las', 'casas', 'de', 'los', 'estados', 'unidos', 'son', 'aburridos', '.']",gender agreement
538,946,68b814c8924a9e62ff3abdf2afc8114732f79555a1d3cb3f4e5de44013dbc75d,SPA 3,"    Hay muchas cosas que podrías hacer en uno de las ciudades más bonitas de España, Barcelona.","Hay muchas cosas que podrías hacer en [uno]{una}<ga:fm:pron:inan> de las ciudades más bonitas de España, Barcelona.",1,[uno]{una}<ga:fm:pron:inan>,0,ga:fm:pron:inan,una,uno,"['Hay', 'muchas', 'cosas', 'que', 'podrías', 'hacer', 'en', 'una', 'de', 'las', 'ciudades', 'más', 'bonitas', 'de', 'España', ',', 'Barcelona', '.']","[7, 26]",ga:fm,"['Hay', 'muchas', 'cosas', 'que', 'podrías', 'hacer', 'en', 'uno', 'de', 'las', 'ciudades', 'más', 'bonitas', 'de', 'España', ',', 'Barcelona', '.']",gender agreement
538,946,530904b8f59af5df57d28080f32b985b493a2556259295b895248a78c5ad2c07,SPA 3,Esperarías pasar uno a dos horas allí porque hay muchas cosas a ver.,Esperarías pasar [uno]{una}<ga:fm:adj:inan> a dos horas allí porque hay muchas cosas a ver.,1,[uno]{una}<ga:fm:adj:inan>,0,ga:fm:adj:inan,una,uno,"['Esperarías', 'pasar', 'una', 'a', 'dos', 'horas', 'allí', 'porque', 'hay', 'muchas', 'cosas', 'a', 'ver', '.']","[2, 17]",ga:fm,"['Esperarías', 'pasar', 'uno', 'a', 'dos', 'horas', 'allí', 'porque', 'hay', 'muchas', 'cosas', 'a', 'ver', '.']",gender agreement
538,946,749803455d298032f3f32778d58742d03b3e7aaa4e8509188bfbe95dd368e9e4,SPA 3,Hay más que doscientos marcas allí.,Hay más que [doscientos]{doscientas}<ga:fm:adj:inan> marcas allí.,1,[doscientos]{doscientas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,doscientas,doscientos,"['Hay', 'más', 'que', 'doscientas', 'marcas', 'allí', '.']","[3, 11]",ga:fm,"['Hay', 'más', 'que', 'doscientos', 'marcas', 'allí', '.']",gender agreement
539,947,f47628be45e73bd232b3c9000846cfe36a2a0cc4961dac1426adbf689f9ce230,SPA 1,Mi vacacion perfecta seria un viaje a la ciudad de Paris.,Mi [vacacion]{vacaciones}<in:s:noun:inan> perfecta seria un viaje a la ciudad de Paris.,1,[vacacion]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacacion,"['Mi', 'vacaciones', 'perfecta', 'seria', 'un', 'viaje', 'a', 'la', 'ciudad', 'de', 'Paris', '.']","[1, 14]",in:s,"['Mi', 'vacacion', 'perfecta', 'seria', 'un', 'viaje', 'a', 'la', 'ciudad', 'de', 'Paris', '.']",number agreement
540,948,b08db59c3a6626f028291475d0b7c1178fca25bb5e97f4a8c1bbf94d3f683382,SPA 1,"Primera, tengo que tomar un avion.","[Primera]{primero}<ig:f:adv>, tengo que tomar un avion.",1,[Primera]{primero}<ig:f:adv>,0,ig:f:adv,primero,Primera,"['primero', ',', 'tengo', 'que', 'tomar', 'un', 'avion', '.']","[0, 9]",ig:f,"['Primera', ',', 'tengo', 'que', 'tomar', 'un', 'avion', '.']",gender agreement
541,950,4b56e63fad4a57735aa643416d8ab9351078bf86f79c0a8a67a2e6589dd4a4bc,SPA 3,"Estoy planeando ir en este viaje con mi mejor amigo que vive en el sur de California, así que primero reunirse con ella allí, así que podemos ir juntos.","Estoy planeando ir en este viaje con mi mejor amigo que vive en el sur de California, así que primero reunirse con [ella]{él}<ga:mf:pron:an> allí, así que podemos ir juntos.",1,[ella]{él}<ga:mf:pron:an>,0,ga:mf:pron:an,él,ella,"['Estoy', 'planeando', 'ir', 'en', 'este', 'viaje', 'con', 'mi', 'mejor', 'amigo', 'que', 'vive', 'en', 'el', 'sur', 'de', 'California', ',', 'así', 'que', 'primero', 'reunirse', 'con', 'él', 'allí', ',', 'así', 'que', 'podemos', 'ir', 'juntos', '.']","[23, 56]",ga:mf,"['Estoy', 'planeando', 'ir', 'en', 'este', 'viaje', 'con', 'mi', 'mejor', 'amigo', 'que', 'vive', 'en', 'el', 'sur', 'de', 'California', ',', 'así', 'que', 'primero', 'reunirse', 'con', 'ella', 'allí', ',', 'así', 'que', 'podemos', 'ir', 'juntos', '.']",gender agreement
542,953,cb0ebed9de8b5b5879462ec4c8a73f0cdac4c7fe25a77906d088f40d23eb1f42,SPA 3,"En el selva, pudimos ver aves exóticas, reptiles y plantas.","En [el]{la}<ga:fm:det:inan> selva, pudimos ver aves exóticas, reptiles y plantas.",1,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['En', 'la', 'selva', ',', 'pudimos', 'ver', 'aves', 'exóticas', ',', 'reptiles', 'y', 'plantas', '.']","[1, 15]",ga:fm,"['En', 'el', 'selva', ',', 'pudimos', 'ver', 'aves', 'exóticas', ',', 'reptiles', 'y', 'plantas', '.']",gender agreement
543,954,c636737417bd5bc2877ecadcf0e8015e73e31e5a37fc4b8fb497c2fc260dc463,SPA 3,La vacación perfecta incluiría un viaje a Grecia.,La [vacación]{vacaciones}<in:s:noun:inan> perfecta incluiría un viaje a Grecia.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['La', 'vacaciones', 'perfecta', 'incluiría', 'un', 'viaje', 'a', 'Grecia', '.']","[1, 11]",in:s,"['La', 'vacación', 'perfecta', 'incluiría', 'un', 'viaje', 'a', 'Grecia', '.']",number agreement
543,954,7fa4aa4ec47534223fe78a90632fd7a79a70e82a7a8de2fd1f29cfe862719971,SPA 3,"Nosotros viajaríamos por avión a la primera destinación: el capital de Grecia, Athens.","Nosotros viajaríamos por avión a la primera destinación: [el]{la}<ga:fm:det:inan> capital de Grecia, Athens.",1,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['Nosotros', 'viajaríamos', 'por', 'avión', 'a', 'la', 'primera', 'destinación', ':', 'la', 'capital', 'de', 'Grecia', ',', 'Athens', '.']","[9, 26]",ga:fm,"['Nosotros', 'viajaríamos', 'por', 'avión', 'a', 'la', 'primera', 'destinación', ':', 'el', 'capital', 'de', 'Grecia', ',', 'Athens', '.']",gender agreement
543,954,6dc7a9fd88cf912c4cc2d533bddcf849be10620aa93d1f125432d0179d9f5037,SPA 3,"Si tuviera tiempo suficiente, viajaría a las islas diferentes como Dodecanese, Ionian, y Cyclades; son muy bonitos.","Si tuviera tiempo suficiente, viajaría a las islas diferentes como Dodecanese, Ionian, y Cyclades; son muy [bonitos]{bonitas}<ga:fm:adj:inan>.",1,[bonitos]{bonitas}<ga:fm:adj:inan>,0,ga:fm:adj:inan,bonitas,bonitos,"['Si', 'tuviera', 'tiempo', 'suficiente', ',', 'viajaría', 'a', 'las', 'islas', 'diferentes', 'como', 'Dodecanese', ',', 'Ionian', ',', 'y', 'Cyclades', ';', 'son', 'muy', 'bonitas', '.']","[20, 43]",ga:fm,"['Si', 'tuviera', 'tiempo', 'suficiente', ',', 'viajaría', 'a', 'las', 'islas', 'diferentes', 'como', 'Dodecanese', ',', 'Ionian', ',', 'y', 'Cyclades', ';', 'son', 'muy', 'bonitos', '.']",gender agreement
543,954,c151113a151a29bcf42ba2b2d7dc574a63a27d278937cab5e7d9ded7c9e43e88,SPA 3,"El océano es muy azul y muy clara, me lo encanta.","El océano es muy azul y muy [clara]{claro}<ga:mf:adj:inan>, me lo encanta.",1,[clara]{claro}<ga:mf:adj:inan>,0,ga:mf:adj:inan,claro,clara,"['El', 'océano', 'es', 'muy', 'azul', 'y', 'muy', 'claro', ',', 'me', 'lo', 'encanta', '.']","[7, 21]",ga:mf,"['El', 'océano', 'es', 'muy', 'azul', 'y', 'muy', 'clara', ',', 'me', 'lo', 'encanta', '.']",gender agreement
544,955,8d929db70555171e313539ca2cb7342380e7c08bc43d0da0c15830fee8635561,SPA 2,"Mi hermanito podría nadar con tortugas marinas porque los ama y mi mamá, mi papá y mi hermano mayor podrían obtener los mejores bronceados que siempre quisieron.","Mi hermanito podría nadar con tortugas marinas porque [los]{las}<ga:fm:pron:inan> ama y mi mamá, mi papá y mi hermano mayor podrían obtener los mejores bronceados que siempre quisieron.",1,[los]{las}<ga:fm:pron:inan>,0,ga:fm:pron:inan,las,los,"['Mi', 'hermanito', 'podría', 'nadar', 'con', 'tortugas', 'marinas', 'porque', 'las', 'ama', 'y', 'mi', 'mamá', ',', 'mi', 'papá', 'y', 'mi', 'hermano', 'mayor', 'podrían', 'obtener', 'los', 'mejores', 'bronceados', 'que', 'siempre', 'quisieron', '.']","[8, 38]",ga:fm,"['Mi', 'hermanito', 'podría', 'nadar', 'con', 'tortugas', 'marinas', 'porque', 'los', 'ama', 'y', 'mi', 'mamá', ',', 'mi', 'papá', 'y', 'mi', 'hermano', 'mayor', 'podrían', 'obtener', 'los', 'mejores', 'bronceados', 'que', 'siempre', 'quisieron', '.']",gender agreement
546,957,c0bf15bccae0d284f56403f87d3938128b52d7dedc2c4762d9a8a556ae8c24c4,SPA 1,La amiga es mi compañero de clase.,La amiga es mi [compañero]{compañera}<ga:fm:noun:an> de clase.,1,[compañero]{compañera}<ga:fm:noun:an>,0,ga:fm:noun:an,compañera,compañero,"['La', 'amiga', 'es', 'mi', 'compañera', 'de', 'clase', '.']","[4, 13]",ga:fm,"['La', 'amiga', 'es', 'mi', 'compañero', 'de', 'clase', '.']",gender agreement
549,960,2263b300d3b33426273b4f0d59c8806b3e0096c63635f3908767266c4ba8eedb,SPA 2,"Yo tengo una amiga que son estudiantes en UCLA, asique voy a visítarla en la universidad.","Yo tengo una amiga que son [estudiantes]{estudiante}<na:sp:noun:an> en UCLA, asique voy a visítarla en la universidad.",1,[estudiantes]{estudiante}<na:sp:noun:an>,0,na:sp:noun:an,estudiante,estudiantes,"['Yo', 'tengo', 'una', 'amiga', 'que', 'son', 'estudiante', 'en', 'UCLA', ',', 'asique', 'voy', 'a', 'visítarla', 'en', 'la', 'universidad', '.']","[6, 25]",na:sp,"['Yo', 'tengo', 'una', 'amiga', 'que', 'son', 'estudiantes', 'en', 'UCLA', ',', 'asique', 'voy', 'a', 'visítarla', 'en', 'la', 'universidad', '.']",number agreement
549,960,a47442cbd6e579c410d806e8793c15a8e2f42d47fc5a0ade86788f08979329cf,SPA 2,¡Esté visita es una sorpresa!,¡[Esté]{esta}<ga:fm:det:inan> visita es una sorpresa!,1,[Esté]{esta}<ga:fm:det:inan>,0,ga:fm:det:inan,esta,Esté,"['¡', 'esta', 'visita', 'es', 'una', 'sorpresa', '!']","[1, 9]",ga:fm,"['¡', 'Esté', 'visita', 'es', 'una', 'sorpresa', '!']",gender agreement
549,960,e758c683d04eb139c128749e675969de56f9fe76d1cfa7dd8ddf8995d3f05ba4,SPA 2,¡Oí que la comida allí es muy delicioso!,¡Oí que la comida allí es muy [delicioso]{deliciosa}<ga:fm:adj:inan>!,1,[delicioso]{deliciosa}<ga:fm:adj:inan>,0,ga:fm:adj:inan,deliciosa,delicioso,"['¡', 'Oí', 'que', 'la', 'comida', 'allí', 'es', 'muy', 'deliciosa', '!']","[8, 19]",ga:fm,"['¡', 'Oí', 'que', 'la', 'comida', 'allí', 'es', 'muy', 'delicioso', '!']",gender agreement
551,963,177347cb9d664de8d59868f3513dad1766b9b25316b7b92c022427106df657a5,SPA 3,"Si yo tuviera que escoger, escribiría sobre mi vacación para Carmel, California.","Si yo tuviera que escoger, escribiría sobre mi [vacación]{vacaciones}<in:s:noun:inan> para Carmel, California.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Si', 'yo', 'tuviera', 'que', 'escoger', ',', 'escribiría', 'sobre', 'mi', 'vacaciones', 'para', 'Carmel', ',', 'California', '.']","[9, 25]",in:s,"['Si', 'yo', 'tuviera', 'que', 'escoger', ',', 'escribiría', 'sobre', 'mi', 'vacación', 'para', 'Carmel', ',', 'California', '.']",number agreement
551,963,c6cac308b4a9864184ac38b826ff2c1732fc15690c2e0da36249d5243f84f70f,SPA 3,Tendríamos un habitación muy grande y cada de nosotras tendríamos propia cama.,Tendríamos [un]{una}<ga:fm:det:inan> habitación muy grande y cada de nosotras tendríamos propia cama.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Tendríamos', 'una', 'habitación', 'muy', 'grande', 'y', 'cada', 'de', 'nosotras', 'tendríamos', 'propia', 'cama', '.']","[1, 15]",ga:fm,"['Tendríamos', 'un', 'habitación', 'muy', 'grande', 'y', 'cada', 'de', 'nosotras', 'tendríamos', 'propia', 'cama', '.']",gender agreement
551,963,2b94365fe6fa85dec1240c497ad8194369b920a75bc6c5481567a4c9847f3ddb,SPA 3,Es una restaurante francés y sirve el mejor desayuno en la cuidad.,Es [una]{un}<ga:mf:det:inan> restaurante francés y sirve el mejor desayuno en la cuidad.,1,[una]{un}<ga:mf:det:inan>,0,ga:mf:det:inan,un,una,"['Es', 'un', 'restaurante', 'francés', 'y', 'sirve', 'el', 'mejor', 'desayuno', 'en', 'la', 'cuidad', '.']","[1, 15]",ga:mf,"['Es', 'una', 'restaurante', 'francés', 'y', 'sirve', 'el', 'mejor', 'desayuno', 'en', 'la', 'cuidad', '.']",gender agreement
551,963,a71172ba871ce2f684d9c25f06048dad2e43e293debcecc8666f870d83627c2d,SPA 3,Me gusta ir a la tienda Lush porque vende productos para el baño que huelen increíbles.,Me gusta ir a la tienda Lush porque vende productos para el baño que huelen [increíbles]{increíble}<in:p:adv>.,1,[increíbles]{increíble}<in:p:adv>,0,in:p:adv,increíble,increíbles,"['Me', 'gusta', 'ir', 'a', 'la', 'tienda', 'Lush', 'porque', 'vende', 'productos', 'para', 'el', 'baño', 'que', 'huelen', 'increíble', '.']","[15, 33]",in:p,"['Me', 'gusta', 'ir', 'a', 'la', 'tienda', 'Lush', 'porque', 'vende', 'productos', 'para', 'el', 'baño', 'que', 'huelen', 'increíbles', '.']",number agreement
552,964,d62e7e776bc92c33a8c6a03db83c2b654d52cc970a606037911242a184d43cc4,SPA 1,A mí me encanta la belleza de sus arquitecturas y artes y escenas natural.,A mí me encanta la belleza de sus arquitecturas y artes y escenas [natural]{naturales}<na:ps:adj:inan>.,1,[natural]{naturales}<na:ps:adj:inan>,0,na:ps:adj:inan,naturales,natural,"['A', 'mí', 'me', 'encanta', 'la', 'belleza', 'de', 'sus', 'arquitecturas', 'y', 'artes', 'y', 'escenas', 'naturales', '.']","[13, 29]",na:ps,"['A', 'mí', 'me', 'encanta', 'la', 'belleza', 'de', 'sus', 'arquitecturas', 'y', 'artes', 'y', 'escenas', 'natural', '.']",number agreement
552,964,50f8763218e7fd4f785e8a4f4bf59a89e4098d3570929c3b7786b60bd903e963,SPA 1,Antoni Gaudí diseñé este iglesia excelente y bonita 135 años atrás.,Antoni Gaudí diseñé [este]{esta}<ga:fm:det:inan> iglesia excelente y bonita 135 años atrás.,1,[este]{esta}<ga:fm:det:inan>,0,ga:fm:det:inan,esta,este,"['Antoni', 'Gaudí', 'diseñé', 'esta', 'iglesia', 'excelente', 'y', 'bonita', '135', 'años', 'atrás', '.']","[3, 16]",ga:fm,"['Antoni', 'Gaudí', 'diseñé', 'este', 'iglesia', 'excelente', 'y', 'bonita', '135', 'años', 'atrás', '.']",gender agreement
