,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
357,572,964464da3544aea30978a4a71f4f002ab73461031b366410152381a7f219c2e7,SPA 2,"Está en muchas películas como ""Guardianes de la Galaxia"" y ""Jurassic Park"" y uno de mi programa de televisión favorito, ""Parques y Recreación.""","Está en muchas películas como ""Guardianes de la Galaxia"" y ""Jurassic Park"" y uno de [mi]{mis}<na:ps:det:inan> [programa]{programas}<na:ps:noun:inan> de televisión [favorito]{favoritos}<na:ps:adj:inan>, ""Parques y Recreación.""",3,[favorito]{favoritos}<na:ps:adj:inan>,2,na:ps:adj:inan,favoritos,favorito,"['Está', 'en', 'muchas', 'películas', 'como', '""', 'Guardianes', 'de', 'la', 'Galaxia', '""', 'y', '""', 'Jurassic', 'Park', '""', 'y', 'uno', 'de', 'mis', 'programas', 'de', 'televisión', 'favoritos', ',', '""', 'Parques', 'y', 'Recreación', '.', '""']","[23, 55]",na:ps,"['Está', 'en', 'muchas', 'películas', 'como', '""', 'Guardianes', 'de', 'la', 'Galaxia', '""', 'y', '""', 'Jurassic', 'Park', '""', 'y', 'uno', 'de', 'mis', 'programas', 'de', 'televisión', 'favorito', ',', '""', 'Parques', 'y', 'Recreación', '.', '""']",number agreement
359,581,e857a60d3c9b15625b9a3eb871e4915c460c4adfd333b86a2f43e49de65f33f3,SPA 3,"Es este espectáculo, ella es un Directora Adjunto del departamento de Parks and Recreation en una ciuadad llamada Pawnee, Indiana, la cual es una ciudad ficticia.","Es este espectáculo, ella es [un]{una}<ga:fm:det:an> Directora [Adjunto]{adjunta}<ga:fm:adj:an> del departamento de Parks and Recreation en una ciuadad llamada Pawnee, Indiana, la cual es una ciudad ficticia.",2,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Es', 'este', 'espectáculo', ',', 'ella', 'es', 'una', 'Directora', 'adjunta', 'del', 'departamento', 'de', 'Parks', 'and', 'Recreation', 'en', 'una', 'ciuadad', 'llamada', 'Pawnee', ',', 'Indiana', ',', 'la', 'cual', 'es', 'una', 'ciudad', 'ficticia', '.']","[6, 37]",ga:fm,"['Es', 'este', 'espectáculo', ',', 'ella', 'es', 'un', 'Directora', 'adjunta', 'del', 'departamento', 'de', 'Parks', 'and', 'Recreation', 'en', 'una', 'ciuadad', 'llamada', 'Pawnee', ',', 'Indiana', ',', 'la', 'cual', 'es', 'una', 'ciudad', 'ficticia', '.']",gender agreement
359,581,e857a60d3c9b15625b9a3eb871e4915c460c4adfd333b86a2f43e49de65f33f3,SPA 3,"Es este espectáculo, ella es un Directora Adjunto del departamento de Parks and Recreation en una ciuadad llamada Pawnee, Indiana, la cual es una ciudad ficticia.","Es este espectáculo, ella es [un]{una}<ga:fm:det:an> Directora [Adjunto]{adjunta}<ga:fm:adj:an> del departamento de Parks and Recreation en una ciuadad llamada Pawnee, Indiana, la cual es una ciudad ficticia.",2,[Adjunto]{adjunta}<ga:fm:adj:an>,1,ga:fm:adj:an,adjunta,Adjunto,"['Es', 'este', 'espectáculo', ',', 'ella', 'es', 'una', 'Directora', 'adjunta', 'del', 'departamento', 'de', 'Parks', 'and', 'Recreation', 'en', 'una', 'ciuadad', 'llamada', 'Pawnee', ',', 'Indiana', ',', 'la', 'cual', 'es', 'una', 'ciudad', 'ficticia', '.']","[8, 39]",ga:fm,"['Es', 'este', 'espectáculo', ',', 'ella', 'es', 'una', 'Directora', 'Adjunto', 'del', 'departamento', 'de', 'Parks', 'and', 'Recreation', 'en', 'una', 'ciuadad', 'llamada', 'Pawnee', ',', 'Indiana', ',', 'la', 'cual', 'es', 'una', 'ciudad', 'ficticia', '.']",gender agreement
359,581,5218c8726b48693b74a2dba46e722427b15c4ecde4d48a773fd81beeb81c6e81,SPA 3,"Ella es super enfermos que le dice a la enfermera, Si yo estaba enfermo iba a ser capaz de hacer esto?""","Ella es super [enfermos]{enferma}<ga:na:fm:sp:adj:an> que le dice a la enfermera, Si yo estaba [enfermo]{enferma}<ga:fm:adj:an> iba a ser capaz de hacer esto?""",2,[enfermos]{enferma}<ga:na:fm:sp:adj:an>,0,ga:na:fm:sp:adj:an,enferma,enfermos,"['Ella', 'es', 'super', 'enferma', 'que', 'le', 'dice', 'a', 'la', 'enfermera', ',', 'Si', 'yo', 'estaba', 'enferma', 'iba', 'a', 'ser', 'capaz', 'de', 'hacer', 'esto', '?', '""']","[3, 28]",ga:na:fm:sp,"['Ella', 'es', 'super', 'enfermos', 'que', 'le', 'dice', 'a', 'la', 'enfermera', ',', 'Si', 'yo', 'estaba', 'enferma', 'iba', 'a', 'ser', 'capaz', 'de', 'hacer', 'esto', '?', '""']",gender and number agreement
359,581,5218c8726b48693b74a2dba46e722427b15c4ecde4d48a773fd81beeb81c6e81,SPA 3,"Ella es super enfermos que le dice a la enfermera, Si yo estaba enfermo iba a ser capaz de hacer esto?""","Ella es super [enfermos]{enferma}<ga:na:fm:sp:adj:an> que le dice a la enfermera, Si yo estaba [enfermo]{enferma}<ga:fm:adj:an> iba a ser capaz de hacer esto?""",2,[enfermo]{enferma}<ga:fm:adj:an>,1,ga:fm:adj:an,enferma,enfermo,"['Ella', 'es', 'super', 'enferma', 'que', 'le', 'dice', 'a', 'la', 'enfermera', ',', 'Si', 'yo', 'estaba', 'enferma', 'iba', 'a', 'ser', 'capaz', 'de', 'hacer', 'esto', '?', '""']","[14, 39]",ga:fm,"['Ella', 'es', 'super', 'enferma', 'que', 'le', 'dice', 'a', 'la', 'enfermera', ',', 'Si', 'yo', 'estaba', 'enfermo', 'iba', 'a', 'ser', 'capaz', 'de', 'hacer', 'esto', '?', '""']",gender agreement
363,588,4bb5e11221f300184f1b223d65cdee10162751880537ece80aef407412f23879,SPA 3,Mi actor favorito es Natalie Portman.,Mi [actor]{actriz}<ga:fm:noun:an> [favorito]{favorita}<ga:fm:adj:an> es Natalie Portman.,2,[actor]{actriz}<ga:fm:noun:an>,0,ga:fm:noun:an,actriz,actor,"['Mi', 'actriz', 'favorita', 'es', 'Natalie', 'Portman', '.']","[1, 9]",ga:fm,"['Mi', 'actor', 'favorita', 'es', 'Natalie', 'Portman', '.']",gender agreement
363,588,4bb5e11221f300184f1b223d65cdee10162751880537ece80aef407412f23879,SPA 3,Mi actor favorito es Natalie Portman.,Mi [actor]{actriz}<ga:fm:noun:an> [favorito]{favorita}<ga:fm:adj:an> es Natalie Portman.,2,[favorito]{favorita}<ga:fm:adj:an>,1,ga:fm:adj:an,favorita,favorito,"['Mi', 'actriz', 'favorita', 'es', 'Natalie', 'Portman', '.']","[2, 10]",ga:fm,"['Mi', 'actriz', 'favorito', 'es', 'Natalie', 'Portman', '.']",gender agreement
363,588,8ea16e379a6d9f73949edeb60ada7f442dbf5cf6a0fda743466635ec6869b882,SPA 3,La amo porque ella es una de los actores que tienen educación.,La amo porque ella es una de [los]{las}<ga:fm:det:an> [actores]{actrices}<ga:fm:noun:an> que tienen educación.,2,[los]{las}<ga:fm:det:an>,0,ga:fm:det:an,las,los,"['La', 'amo', 'porque', 'ella', 'es', 'una', 'de', 'las', 'actrices', 'que', 'tienen', 'educación', '.']","[7, 21]",ga:fm,"['La', 'amo', 'porque', 'ella', 'es', 'una', 'de', 'los', 'actrices', 'que', 'tienen', 'educación', '.']",gender agreement
363,588,8ea16e379a6d9f73949edeb60ada7f442dbf5cf6a0fda743466635ec6869b882,SPA 3,La amo porque ella es una de los actores que tienen educación.,La amo porque ella es una de [los]{las}<ga:fm:det:an> [actores]{actrices}<ga:fm:noun:an> que tienen educación.,2,[actores]{actrices}<ga:fm:noun:an>,1,ga:fm:noun:an,actrices,actores,"['La', 'amo', 'porque', 'ella', 'es', 'una', 'de', 'las', 'actrices', 'que', 'tienen', 'educación', '.']","[8, 22]",ga:fm,"['La', 'amo', 'porque', 'ella', 'es', 'una', 'de', 'las', 'actores', 'que', 'tienen', 'educación', '.']",gender agreement
363,588,31dfed78c781facd70965d76135690723d906b74146106356bbfff097c5469fa,SPA 3,Ella es una de los pocos actores que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,Ella es una de [los]{las}<ga:fm:det:an> [pocos]{pocas}<ga:fm:det:an> [actores]{actrices}<ga:fm:noun:an> que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,3,[los]{las}<ga:fm:det:an>,0,ga:fm:det:an,las,los,"['Ella', 'es', 'una', 'de', 'las', 'pocas', 'actrices', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']","[4, 30]",ga:fm,"['Ella', 'es', 'una', 'de', 'los', 'pocas', 'actrices', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']",gender agreement
363,588,31dfed78c781facd70965d76135690723d906b74146106356bbfff097c5469fa,SPA 3,Ella es una de los pocos actores que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,Ella es una de [los]{las}<ga:fm:det:an> [pocos]{pocas}<ga:fm:det:an> [actores]{actrices}<ga:fm:noun:an> que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,3,[pocos]{pocas}<ga:fm:det:an>,1,ga:fm:det:an,pocas,pocos,"['Ella', 'es', 'una', 'de', 'las', 'pocas', 'actrices', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']","[5, 31]",ga:fm,"['Ella', 'es', 'una', 'de', 'las', 'pocos', 'actrices', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']",gender agreement
363,588,31dfed78c781facd70965d76135690723d906b74146106356bbfff097c5469fa,SPA 3,Ella es una de los pocos actores que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,Ella es una de [los]{las}<ga:fm:det:an> [pocos]{pocas}<ga:fm:det:an> [actores]{actrices}<ga:fm:noun:an> que realmente puede actuar y hacer que todo parezca realista hasta el punto de que pueda llorar.,3,[actores]{actrices}<ga:fm:noun:an>,2,ga:fm:noun:an,actrices,actores,"['Ella', 'es', 'una', 'de', 'las', 'pocas', 'actrices', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']","[6, 32]",ga:fm,"['Ella', 'es', 'una', 'de', 'las', 'pocas', 'actores', 'que', 'realmente', 'puede', 'actuar', 'y', 'hacer', 'que', 'todo', 'parezca', 'realista', 'hasta', 'el', 'punto', 'de', 'que', 'pueda', 'llorar', '.']",gender agreement
364,589,03a5dac18394e1a7b4ba4e237124a269754686a6cdc114be2f9ecb2abec8dd68,SPA 2,El es alto y ni gorda ni delgada.,El es alto y ni [gorda]{gordo}<ga:mf:adj:an> ni [delgada]{delgado}<ga:mf:adj:an>.,2,[gorda]{gordo}<ga:mf:adj:an>,0,ga:mf:adj:an,gordo,gorda,"['El', 'es', 'alto', 'y', 'ni', 'gordo', 'ni', 'delgado', '.']","[5, 15]",ga:mf,"['El', 'es', 'alto', 'y', 'ni', 'gorda', 'ni', 'delgado', '.']",gender agreement
364,589,03a5dac18394e1a7b4ba4e237124a269754686a6cdc114be2f9ecb2abec8dd68,SPA 2,El es alto y ni gorda ni delgada.,El es alto y ni [gorda]{gordo}<ga:mf:adj:an> ni [delgada]{delgado}<ga:mf:adj:an>.,2,[delgada]{delgado}<ga:mf:adj:an>,1,ga:mf:adj:an,delgado,delgada,"['El', 'es', 'alto', 'y', 'ni', 'gordo', 'ni', 'delgado', '.']","[7, 17]",ga:mf,"['El', 'es', 'alto', 'y', 'ni', 'gordo', 'ni', 'delgada', '.']",gender agreement
364,589,40be3a2656117c2e4eec0380c2e89f2b6c83aa70ae43770e6c93a8bc4522b4a4,SPA 2,"En “Shutter Island”, el es un loco persona.","En “Shutter Island”, el es [un]{una}<ga:fm:det:an> [loco]{loca}<ga:fm:adj:an> persona.",2,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['En', '“', 'Shutter', 'Island', '”', ',', 'el', 'es', 'una', 'loca', 'persona', '.']","[8, 21]",ga:fm,"['En', '“', 'Shutter', 'Island', '”', ',', 'el', 'es', 'un', 'loca', 'persona', '.']",gender agreement
364,589,40be3a2656117c2e4eec0380c2e89f2b6c83aa70ae43770e6c93a8bc4522b4a4,SPA 2,"En “Shutter Island”, el es un loco persona.","En “Shutter Island”, el es [un]{una}<ga:fm:det:an> [loco]{loca}<ga:fm:adj:an> persona.",2,[loco]{loca}<ga:fm:adj:an>,1,ga:fm:adj:an,loca,loco,"['En', '“', 'Shutter', 'Island', '”', ',', 'el', 'es', 'una', 'loca', 'persona', '.']","[9, 22]",ga:fm,"['En', '“', 'Shutter', 'Island', '”', ',', 'el', 'es', 'una', 'loco', 'persona', '.']",gender agreement
365,590,3fe669b993f948fd287dd3b5166826b18234c43fb95584e0c6a4a99b6190f0f1,SPA 2,"Porque aprendió un montón de estilo differente de boxeo, El creó un nuevo estilo del boxeo.","Porque aprendió un montón de [estilo]{estilos}<na:ps:noun:inan> [differente]{diferentes}<na:ps:adj:inan> de boxeo, El creó un nuevo estilo del boxeo.",2,[estilo]{estilos}<na:ps:noun:inan>,0,na:ps:noun:inan,estilos,estilo,"['Porque', 'aprendió', 'un', 'montón', 'de', 'estilos', 'diferentes', 'de', 'boxeo', ',', 'El', 'creó', 'un', 'nuevo', 'estilo', 'del', 'boxeo', '.']","[5, 24]",na:ps,"['Porque', 'aprendió', 'un', 'montón', 'de', 'estilo', 'diferentes', 'de', 'boxeo', ',', 'El', 'creó', 'un', 'nuevo', 'estilo', 'del', 'boxeo', '.']",number agreement
365,590,3fe669b993f948fd287dd3b5166826b18234c43fb95584e0c6a4a99b6190f0f1,SPA 2,"Porque aprendió un montón de estilo differente de boxeo, El creó un nuevo estilo del boxeo.","Porque aprendió un montón de [estilo]{estilos}<na:ps:noun:inan> [differente]{diferentes}<na:ps:adj:inan> de boxeo, El creó un nuevo estilo del boxeo.",2,[differente]{diferentes}<na:ps:adj:inan>,1,na:ps:adj:inan,diferentes,differente,"['Porque', 'aprendió', 'un', 'montón', 'de', 'estilos', 'diferentes', 'de', 'boxeo', ',', 'El', 'creó', 'un', 'nuevo', 'estilo', 'del', 'boxeo', '.']","[6, 25]",na:ps,"['Porque', 'aprendió', 'un', 'montón', 'de', 'estilos', 'differente', 'de', 'boxeo', ',', 'El', 'creó', 'un', 'nuevo', 'estilo', 'del', 'boxeo', '.']",number agreement
366,594,c72d4d8e96aa73a6303a048745b880b7d3a152376c568da0c2e4bd83ff87a4d0,SPA 3,Los dos son comicos.,[Los]{las}<ga:fm:det:inan> dos son [comicos]{cómicas}<ga:fm:adj:inan>.,2,[Los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,Los,"['las', 'dos', 'son', 'cómicas', '.']","[0, 6]",ga:fm,"['Los', 'dos', 'son', 'cómicas', '.']",gender agreement
366,594,c72d4d8e96aa73a6303a048745b880b7d3a152376c568da0c2e4bd83ff87a4d0,SPA 3,Los dos son comicos.,[Los]{las}<ga:fm:det:inan> dos son [comicos]{cómicas}<ga:fm:adj:inan>.,2,[comicos]{cómicas}<ga:fm:adj:inan>,1,ga:fm:adj:inan,cómicas,comicos,"['las', 'dos', 'son', 'cómicas', '.']","[3, 9]",ga:fm,"['las', 'dos', 'son', 'comicos', '.']",gender agreement
366,594,6f4cc28fc0879da697775c092e887139056a73fe30efe973f454b064a724826a,SPA 3,Me parece que Sandra Bullock en uno de los mas bueno actores en la industria.,Me parece que Sandra Bullock en [uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> mas [bueno]{buenas}<ga:na:fm:ps:adj:an> [actores]{actrices}<ga:fm:noun:an> en la industria.,4,[uno]{una}<ga:fm:pron:an>,0,ga:fm:pron:an,una,uno,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']","[6, 23]",ga:fm,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'uno', 'de', 'las', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']",gender agreement
366,594,6f4cc28fc0879da697775c092e887139056a73fe30efe973f454b064a724826a,SPA 3,Me parece que Sandra Bullock en uno de los mas bueno actores en la industria.,Me parece que Sandra Bullock en [uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> mas [bueno]{buenas}<ga:na:fm:ps:adj:an> [actores]{actrices}<ga:fm:noun:an> en la industria.,4,[los]{las}<ga:fm:det:an>,1,ga:fm:det:an,las,los,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']","[8, 25]",ga:fm,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'los', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']",gender agreement
366,594,6f4cc28fc0879da697775c092e887139056a73fe30efe973f454b064a724826a,SPA 3,Me parece que Sandra Bullock en uno de los mas bueno actores en la industria.,Me parece que Sandra Bullock en [uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> mas [bueno]{buenas}<ga:na:fm:ps:adj:an> [actores]{actrices}<ga:fm:noun:an> en la industria.,4,[bueno]{buenas}<ga:na:fm:ps:adj:an>,2,ga:na:fm:ps:adj:an,buenas,bueno,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']","[10, 27]",ga:na:fm:ps,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'bueno', 'actrices', 'en', 'la', 'industria', '.']",gender and number agreement
366,594,6f4cc28fc0879da697775c092e887139056a73fe30efe973f454b064a724826a,SPA 3,Me parece que Sandra Bullock en uno de los mas bueno actores en la industria.,Me parece que Sandra Bullock en [uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> mas [bueno]{buenas}<ga:na:fm:ps:adj:an> [actores]{actrices}<ga:fm:noun:an> en la industria.,4,[actores]{actrices}<ga:fm:noun:an>,3,ga:fm:noun:an,actrices,actores,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'buenas', 'actrices', 'en', 'la', 'industria', '.']","[11, 28]",ga:fm,"['Me', 'parece', 'que', 'Sandra', 'Bullock', 'en', 'una', 'de', 'las', 'mas', 'buenas', 'actores', 'en', 'la', 'industria', '.']",gender agreement
367,596,fbb00f216738e1ab8b3d0f31fa6ad7c3dbe964a08280e57d1bb8ec398a168020,SPA 2,"Cuando ella volvía a los estados unidos, ella quería estudiar las gorilas y los grupos de familias de las gorilas.","Cuando ella volvía a los estados unidos, ella quería estudiar [las]{los}<ga:mf:det:inan> gorilas y los grupos de familias de [las]{los}<ga:mf:det:inan> gorilas.",2,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['Cuando', 'ella', 'volvía', 'a', 'los', 'estados', 'unidos', ',', 'ella', 'quería', 'estudiar', 'los', 'gorilas', 'y', 'los', 'grupos', 'de', 'familias', 'de', 'los', 'gorilas', '.']","[11, 34]",ga:mf,"['Cuando', 'ella', 'volvía', 'a', 'los', 'estados', 'unidos', ',', 'ella', 'quería', 'estudiar', 'las', 'gorilas', 'y', 'los', 'grupos', 'de', 'familias', 'de', 'los', 'gorilas', '.']",gender agreement
367,596,fbb00f216738e1ab8b3d0f31fa6ad7c3dbe964a08280e57d1bb8ec398a168020,SPA 2,"Cuando ella volvía a los estados unidos, ella quería estudiar las gorilas y los grupos de familias de las gorilas.","Cuando ella volvía a los estados unidos, ella quería estudiar [las]{los}<ga:mf:det:inan> gorilas y los grupos de familias de [las]{los}<ga:mf:det:inan> gorilas.",2,[las]{los}<ga:mf:det:inan>,1,ga:mf:det:inan,los,las,"['Cuando', 'ella', 'volvía', 'a', 'los', 'estados', 'unidos', ',', 'ella', 'quería', 'estudiar', 'los', 'gorilas', 'y', 'los', 'grupos', 'de', 'familias', 'de', 'los', 'gorilas', '.']","[19, 42]",ga:mf,"['Cuando', 'ella', 'volvía', 'a', 'los', 'estados', 'unidos', ',', 'ella', 'quería', 'estudiar', 'los', 'gorilas', 'y', 'los', 'grupos', 'de', 'familias', 'de', 'las', 'gorilas', '.']",gender agreement
367,596,2b9ac76de6680b64cf602e96bc4dfcf2068823c026e17de781edd9e7ced62e4c,SPA 2,Dian trabajaba para la conservación de las gorilas y todos las animales.,Dian trabajaba para la conservación de [las]{los}<ga:mf:det:inan> gorilas y todos [las]{los}<ga:mf:det:inan> animales.,2,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['Dian', 'trabajaba', 'para', 'la', 'conservación', 'de', 'los', 'gorilas', 'y', 'todos', 'los', 'animales', '.']","[6, 20]",ga:mf,"['Dian', 'trabajaba', 'para', 'la', 'conservación', 'de', 'las', 'gorilas', 'y', 'todos', 'los', 'animales', '.']",gender agreement
367,596,2b9ac76de6680b64cf602e96bc4dfcf2068823c026e17de781edd9e7ced62e4c,SPA 2,Dian trabajaba para la conservación de las gorilas y todos las animales.,Dian trabajaba para la conservación de [las]{los}<ga:mf:det:inan> gorilas y todos [las]{los}<ga:mf:det:inan> animales.,2,[las]{los}<ga:mf:det:inan>,1,ga:mf:det:inan,los,las,"['Dian', 'trabajaba', 'para', 'la', 'conservación', 'de', 'los', 'gorilas', 'y', 'todos', 'los', 'animales', '.']","[10, 24]",ga:mf,"['Dian', 'trabajaba', 'para', 'la', 'conservación', 'de', 'los', 'gorilas', 'y', 'todos', 'las', 'animales', '.']",gender agreement
370,603,a7d2d2b9452e431b02f7c39dff85070f7025f1463e5553b1d65567e004e71503,SPA 2,Sus personalidades son amigables y comicá pero profesional y serio cuando él está actuando.,Sus personalidades son amigables y [comicá]{cómicas}<na:ps:adj:inan> pero [profesional]{profesionales}<na:ps:adj:inan> y [serio]{serias}<ga:na:fm:ps:adj:inan> cuando él está actuando.,3,[comicá]{cómicas}<na:ps:adj:inan>,0,na:ps:adj:inan,cómicas,comicá,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'cómicas', 'pero', 'profesionales', 'y', 'serias', 'cuando', 'él', 'está', 'actuando', '.']","[5, 21]",na:ps,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'comicá', 'pero', 'profesionales', 'y', 'serias', 'cuando', 'él', 'está', 'actuando', '.']",number agreement
370,603,a7d2d2b9452e431b02f7c39dff85070f7025f1463e5553b1d65567e004e71503,SPA 2,Sus personalidades son amigables y comicá pero profesional y serio cuando él está actuando.,Sus personalidades son amigables y [comicá]{cómicas}<na:ps:adj:inan> pero [profesional]{profesionales}<na:ps:adj:inan> y [serio]{serias}<ga:na:fm:ps:adj:inan> cuando él está actuando.,3,[profesional]{profesionales}<na:ps:adj:inan>,1,na:ps:adj:inan,profesionales,profesional,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'cómicas', 'pero', 'profesionales', 'y', 'serias', 'cuando', 'él', 'está', 'actuando', '.']","[7, 23]",na:ps,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'cómicas', 'pero', 'profesional', 'y', 'serias', 'cuando', 'él', 'está', 'actuando', '.']",number agreement
370,603,a7d2d2b9452e431b02f7c39dff85070f7025f1463e5553b1d65567e004e71503,SPA 2,Sus personalidades son amigables y comicá pero profesional y serio cuando él está actuando.,Sus personalidades son amigables y [comicá]{cómicas}<na:ps:adj:inan> pero [profesional]{profesionales}<na:ps:adj:inan> y [serio]{serias}<ga:na:fm:ps:adj:inan> cuando él está actuando.,3,[serio]{serias}<ga:na:fm:ps:adj:inan>,2,ga:na:fm:ps:adj:inan,serias,serio,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'cómicas', 'pero', 'profesionales', 'y', 'serias', 'cuando', 'él', 'está', 'actuando', '.']","[9, 25]",ga:na:fm:ps,"['Sus', 'personalidades', 'son', 'amigables', 'y', 'cómicas', 'pero', 'profesionales', 'y', 'serio', 'cuando', 'él', 'está', 'actuando', '.']",gender and number agreement
374,611,569698539b939d34d896b449ab07564dd7402fe90f1add89db4c936ec9db1752,SPA 2,Muchas personas le gusta y no le gusta la familia de Kardashian/ Jenner pero ellos tienen mas dinero silenciar todo el mundo.,Muchas personas [le]{les}<na:ps:pron:an> gusta y no [le]{les}<na:ps:pron:an> gusta la familia de Kardashian/ Jenner pero ellos tienen mas dinero silenciar todo el mundo.,2,[le]{les}<na:ps:pron:an>,0,na:ps:pron:an,les,le,"['Muchas', 'personas', 'les', 'gusta', 'y', 'no', 'les', 'gusta', 'la', 'familia', 'de', 'Kardashian', '/', 'Jenner', 'pero', 'ellos', 'tienen', 'mas', 'dinero', 'silenciar', 'todo', 'el', 'mundo', '.']","[2, 27]",na:ps,"['Muchas', 'personas', 'le', 'gusta', 'y', 'no', 'les', 'gusta', 'la', 'familia', 'de', 'Kardashian', '/', 'Jenner', 'pero', 'ellos', 'tienen', 'mas', 'dinero', 'silenciar', 'todo', 'el', 'mundo', '.']",number agreement
374,611,569698539b939d34d896b449ab07564dd7402fe90f1add89db4c936ec9db1752,SPA 2,Muchas personas le gusta y no le gusta la familia de Kardashian/ Jenner pero ellos tienen mas dinero silenciar todo el mundo.,Muchas personas [le]{les}<na:ps:pron:an> gusta y no [le]{les}<na:ps:pron:an> gusta la familia de Kardashian/ Jenner pero ellos tienen mas dinero silenciar todo el mundo.,2,[le]{les}<na:ps:pron:an>,1,na:ps:pron:an,les,le,"['Muchas', 'personas', 'les', 'gusta', 'y', 'no', 'les', 'gusta', 'la', 'familia', 'de', 'Kardashian', '/', 'Jenner', 'pero', 'ellos', 'tienen', 'mas', 'dinero', 'silenciar', 'todo', 'el', 'mundo', '.']","[6, 31]",na:ps,"['Muchas', 'personas', 'les', 'gusta', 'y', 'no', 'le', 'gusta', 'la', 'familia', 'de', 'Kardashian', '/', 'Jenner', 'pero', 'ellos', 'tienen', 'mas', 'dinero', 'silenciar', 'todo', 'el', 'mundo', '.']",number agreement
377,614,4247eab169a02d9bfd3468fb06b7a5c5c8c3fbb63a20b1126cdb0febda60f222,SPA 2,"Durante su vida, Malcolm X fue uno de los personas mas influyente del mundo.","Durante su vida, Malcolm X fue [uno]{una}<ga:fm:pron:an> de [los]{las}<ga:fm:det:an> personas mas [influyente]{influyentes}<na:ps:adj:an> del mundo.",3,[uno]{una}<ga:fm:pron:an>,0,ga:fm:pron:an,una,uno,"['Durante', 'su', 'vida', ',', 'Malcolm', 'X', 'fue', 'una', 'de', 'las', 'personas', 'mas', 'influyentes', 'del', 'mundo', '.']","[7, 24]",ga:fm,"['Durante', 'su', 'vida', ',', 'Malcolm', 'X', 'fue', 'uno', 'de', 'las', 'personas', 'mas', 'influyentes', 'del', 'mundo', '.']",gender agreement
