,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
1,2,1341db866abbf222b3960b16ef00ab5d21c69fee8d5b86ea2d29e62180e3a77d,SPA 3,"Will Smith tiene tres hijos y un esposa, La esposa se llama Jada Pinkette Smith y los hijos se llaman Trey, Willow y Jaden Smith.","Will Smith tiene tres hijos y [un]{una}<ga:fm:det:an> esposa, La esposa se llama Jada Pinkette Smith y los hijos se llaman Trey, Willow y Jaden Smith.",1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Will', 'Smith', 'tiene', 'tres', 'hijos', 'y', 'una', 'esposa', ',', 'La', 'esposa', 'se', 'llama', 'Jada', 'Pinkette', 'Smith', 'y', 'los', 'hijos', 'se', 'llaman', 'Trey', ',', 'Willow', 'y', 'Jaden', 'Smith', '.']","[6, 35]",ga:fm,"['Will', 'Smith', 'tiene', 'tres', 'hijos', 'y', 'un', 'esposa', ',', 'La', 'esposa', 'se', 'llama', 'Jada', 'Pinkette', 'Smith', 'y', 'los', 'hijos', 'se', 'llaman', 'Trey', ',', 'Willow', 'y', 'Jaden', 'Smith', '.']",gender agreement
1,2,f5c1200df563af3f7fcb113c73ff6e35dfca9a157b9f403c2892932ba41f96f1,SPA 3,El ha estado en vientiuno películas y muchas programas de television.,El ha estado en vientiuno películas y [muchas]{muchos}<ga:mf:det:aty:inan> programas de television.,1,[muchas]{muchos}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,muchos,muchas,"['El', 'ha', 'estado', 'en', 'vientiuno', 'películas', 'y', 'muchos', 'programas', 'de', 'television', '.']","[7, 20]",ga:mf:det:aty,"['El', 'ha', 'estado', 'en', 'vientiuno', 'películas', 'y', 'muchas', 'programas', 'de', 'television', '.']",gender agreement
2,5,e56bce6bdfed9f3cb4ef8de60753dedbf2405aa4eca56a5ec4539fb65cfb0818,SPA 3,"Es una buenísima canción que es sobre su sentimiento hacia las redes sociales, sus ex novios, sus celebridad amigos y el público.","Es una buenísima canción que es sobre su sentimiento hacia las redes sociales, sus ex novios, sus [celebridad]{celebridades}<na:ps:noun:an> amigos y el público.",1,[celebridad]{celebridades}<na:ps:noun:an>,0,na:ps:noun:an,celebridades,celebridad,"['Es', 'una', 'buenísima', 'canción', 'que', 'es', 'sobre', 'su', 'sentimiento', 'hacia', 'las', 'redes', 'sociales', ',', 'sus', 'ex', 'novios', ',', 'sus', 'celebridades', 'amigos', 'y', 'el', 'público', '.']","[19, 45]",na:ps,"['Es', 'una', 'buenísima', 'canción', 'que', 'es', 'sobre', 'su', 'sentimiento', 'hacia', 'las', 'redes', 'sociales', ',', 'sus', 'ex', 'novios', ',', 'sus', 'celebridad', 'amigos', 'y', 'el', 'público', '.']",number agreement
6,13,735fde124d364eca893ce2022fc421325464d54cb33dd6ee271f35a803c8e52f,SPA 1,Ella es bien conocido para su trabajo en las séries de televisión.,Ella es bien [conocido]{conocida}<ga:fm:adj:an> para su trabajo en las séries de televisión.,1,[conocido]{conocida}<ga:fm:adj:an>,0,ga:fm:adj:an,conocida,conocido,"['Ella', 'es', 'bien', 'conocida', 'para', 'su', 'trabajo', 'en', 'las', 'séries', 'de', 'televisión', '.']","[3, 17]",ga:fm,"['Ella', 'es', 'bien', 'conocido', 'para', 'su', 'trabajo', 'en', 'las', 'séries', 'de', 'televisión', '.']",gender agreement
6,13,8186cc1ee16d2158a6056152e8eb28a29948dd5a462d70497a6bb53a85c95ad0,SPA 1,"Ella es conocido ahora para sus muchas cancións, como ""It Ain't Me"" con Kygo y ""Same Old Love.""","Ella es [conocido]{conocida}<ga:fm:adj:an> ahora para sus muchas cancións, como ""It Ain't Me"" con Kygo y ""Same Old Love.""",1,[conocido]{conocida}<ga:fm:adj:an>,0,ga:fm:adj:an,conocida,conocido,"['Ella', 'es', 'conocida', 'ahora', 'para', 'sus', 'muchas', 'cancións', ',', 'como', '""', 'It', 'Ain', ""'"", 't', 'Me', '""', 'con', 'Kygo', 'y', '""', 'Same', 'Old', 'Love', '.', '""']","[2, 29]",ga:fm,"['Ella', 'es', 'conocido', 'ahora', 'para', 'sus', 'muchas', 'cancións', ',', 'como', '""', 'It', 'Ain', ""'"", 't', 'Me', '""', 'con', 'Kygo', 'y', '""', 'Same', 'Old', 'Love', '.', '""']",gender agreement
6,13,8ea1594240c00b12184fe93a6fdea909a2d550a6ffad4d4a65dd338091c8a3c2,SPA 1,Tiene muchas albums de los años pasas.,Tiene [muchas]{muchos}<ga:mf:det:inan> albums de los años pasas.,1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['Tiene', 'muchos', 'albums', 'de', 'los', 'años', 'pasas', '.']","[1, 10]",ga:mf,"['Tiene', 'muchas', 'albums', 'de', 'los', 'años', 'pasas', '.']",gender agreement
6,13,bca54c20141d7b4b63a09921190bcd80652cd6d1a0a5eb3da7be1c21319f12ea,SPA 1,"Las dos son cantantes y actoras chicanas, pero Selena es mayora de Selena Gomez.","Las dos son cantantes y [actoras]{actrices}<ig:f:noun:an> chicanas, pero Selena es mayora de Selena Gomez.",1,[actoras]{actrices}<ig:f:noun:an>,0,ig:f:noun:an,actrices,actoras,"['Las', 'dos', 'son', 'cantantes', 'y', 'actrices', 'chicanas', ',', 'pero', 'Selena', 'es', 'mayora', 'de', 'Selena', 'Gomez', '.']","[5, 22]",ig:f,"['Las', 'dos', 'son', 'cantantes', 'y', 'actoras', 'chicanas', ',', 'pero', 'Selena', 'es', 'mayora', 'de', 'Selena', 'Gomez', '.']",gender agreement
6,13,92acd49d4df058b28204eea2fb5fd89d5457e7be959da733fac72811640654dd,SPA 1,Lleva las camisas y los pantalones que son un poquito caras.,Lleva las camisas y los pantalones que son un poquito [caras]{caros}<ga:mf:adj:inan>.,1,[caras]{caros}<ga:mf:adj:inan>,0,ga:mf:adj:inan,caros,caras,"['Lleva', 'las', 'camisas', 'y', 'los', 'pantalones', 'que', 'son', 'un', 'poquito', 'caros', '.']","[10, 23]",ga:mf,"['Lleva', 'las', 'camisas', 'y', 'los', 'pantalones', 'que', 'son', 'un', 'poquito', 'caras', '.']",gender agreement
6,13,daa8f2aba1ae90909318db9b9861858c6c50f0a1bc38160c5e413f29ab8c3ce7,SPA 1,"No parece aburrido, parece divertida.","No parece [aburrido]{aburrida}<ga:fm:adj:an>, parece divertida.",1,[aburrido]{aburrida}<ga:fm:adj:an>,0,ga:fm:adj:an,aburrida,aburrido,"['No', 'parece', 'aburrida', ',', 'parece', 'divertida', '.']","[2, 10]",ga:fm,"['No', 'parece', 'aburrido', ',', 'parece', 'divertida', '.']",gender agreement
7,14,aa1ff6c5bf8b0558ad1ae31b8ecd03406634669cc1e72f3caad7d94ab1e65800,SPA 1,Fue uno de mi dias favoritos.,Fue uno de [mi]{mis}<na:ps:det:inan> dias favoritos.,1,[mi]{mis}<na:ps:det:inan>,0,na:ps:det:inan,mis,mi,"['Fue', 'uno', 'de', 'mis', 'dias', 'favoritos', '.']","[3, 11]",na:ps,"['Fue', 'uno', 'de', 'mi', 'dias', 'favoritos', '.']",number agreement
9,18,93c4c825fbea9f01db9e560192e308966c11742f98be2efb2a975b1ea5325d51,SPA 2,Me gusta esta película porque es muy imaginativo.,Me gusta esta película porque es muy [imaginativo]{imaginativa}<ga:fm:adj:inan>.,1,[imaginativo]{imaginativa}<ga:fm:adj:inan>,0,ga:fm:adj:inan,imaginativa,imaginativo,"['Me', 'gusta', 'esta', 'película', 'porque', 'es', 'muy', 'imaginativa', '.']","[7, 17]",ga:fm,"['Me', 'gusta', 'esta', 'película', 'porque', 'es', 'muy', 'imaginativo', '.']",gender agreement
9,18,7fd549915c950dbc7b3d24993a21e63f9b296facab21733128434018b2268fdd,SPA 2,Tienen muchas animales y objetos que yo no hubiera pensado en.,Tienen [muchas]{muchos}<ga:mf:det:inan> animales y objetos que yo no hubiera pensado en.,1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['Tienen', 'muchos', 'animales', 'y', 'objetos', 'que', 'yo', 'no', 'hubiera', 'pensado', 'en', '.']","[1, 14]",ga:mf,"['Tienen', 'muchas', 'animales', 'y', 'objetos', 'que', 'yo', 'no', 'hubiera', 'pensado', 'en', '.']",gender agreement
9,18,159c777d0231bbaf8c554982af0b2f35807a03af95ee14473f9ec7df9a642597,SPA 2,Por eso vive en casas muy grande y también tiene muchas propiedades.,Por eso vive en casas muy [grande]{grandes}<na:ps:adj:inan> y también tiene muchas propiedades.,1,[grande]{grandes}<na:ps:adj:inan>,0,na:ps:adj:inan,grandes,grande,"['Por', 'eso', 'vive', 'en', 'casas', 'muy', 'grandes', 'y', 'también', 'tiene', 'muchas', 'propiedades', '.']","[6, 20]",na:ps,"['Por', 'eso', 'vive', 'en', 'casas', 'muy', 'grande', 'y', 'también', 'tiene', 'muchas', 'propiedades', '.']",number agreement
10,19,1e946ac20a5037131d57e36c27c5093a7bc3f1fcdb79563476edb241968d1397,SPA 3,Mi favorito persona es Donald McKinley Glover (Childish Gambino).,Mi [favorito]{favorita}<ga:fm:adj:an> persona es Donald McKinley Glover (Childish Gambino).,1,[favorito]{favorita}<ga:fm:adj:an>,0,ga:fm:adj:an,favorita,favorito,"['Mi', 'favorita', 'persona', 'es', 'Donald', 'McKinley', 'Glover', '(', 'Childish', 'Gambino', ')', '.']","[1, 14]",ga:fm,"['Mi', 'favorito', 'persona', 'es', 'Donald', 'McKinley', 'Glover', '(', 'Childish', 'Gambino', ')', '.']",gender agreement
10,19,1f2325eff4782b581c42120b089b5494be39a0b4fc67842c865b1c935e2f1034,SPA 3,Donald Glover tiene uno hermano y uno hermana sus nombres es Stephen Glover y Bree Glover.,Donald Glover tiene uno hermano y [uno]{una}<ga:fm:det:an> hermana sus nombres es Stephen Glover y Bree Glover.,1,[uno]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,uno,"['Donald', 'Glover', 'tiene', 'uno', 'hermano', 'y', 'una', 'hermana', 'sus', 'nombres', 'es', 'Stephen', 'Glover', 'y', 'Bree', 'Glover', '.']","[6, 24]",ga:fm,"['Donald', 'Glover', 'tiene', 'uno', 'hermano', 'y', 'uno', 'hermana', 'sus', 'nombres', 'es', 'Stephen', 'Glover', 'y', 'Bree', 'Glover', '.']",gender agreement
10,19,1bef252a65d54db2efa0ee51b0b3f25c3dc2e4d3ed9754d7be7ac7267e753e83,SPA 3,Donald McKinley Glover es enorme influencia para el comunidad.,Donald McKinley Glover es enorme influencia para [el]{la}<ga:fm:det:an> comunidad.,1,[el]{la}<ga:fm:det:an>,0,ga:fm:det:an,la,el,"['Donald', 'McKinley', 'Glover', 'es', 'enorme', 'influencia', 'para', 'la', 'comunidad', '.']","[7, 18]",ga:fm,"['Donald', 'McKinley', 'Glover', 'es', 'enorme', 'influencia', 'para', 'el', 'comunidad', '.']",gender agreement
10,19,390d3aa861cfbcb20adc546531503fbc118c82d23ce10f2d454e8b8b9a1c6c62,SPA 3,Donald Glover es mi favorito persona.,Donald Glover es mi [favorito]{favorita}<ga:fm:adj:an> persona.,1,[favorito]{favorita}<ga:fm:adj:an>,0,ga:fm:adj:an,favorita,favorito,"['Donald', 'Glover', 'es', 'mi', 'favorita', 'persona', '.']","[4, 12]",ga:fm,"['Donald', 'Glover', 'es', 'mi', 'favorito', 'persona', '.']",gender agreement
11,20,ebc12c9f097000affd67600b5f9ceee00e475a2833af4b2b556d7cbfe5c91fab,SPA 3,Pero la programa es cómico.,Pero [la]{el}<ga:mf:det:aty:inan> programa es cómico.,1,[la]{el}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,el,la,"['Pero', 'el', 'programa', 'es', 'cómico', '.']","[1, 8]",ga:mf:det:aty,"['Pero', 'la', 'programa', 'es', 'cómico', '.']",gender agreement
13,22,413f332a07a118a0f10d6cc3d0d1017fe2dc082d71bd39c002948f51fe120ed4,SPA 3,"Alentados por su madre, tanto Hilary como su hermana se inscribieron en clases de actuación, canto y ballet.","[Alentados]{alentadas}<ga:fm:adj:an> por su madre, tanto Hilary como su hermana se inscribieron en clases de actuación, canto y ballet.",1,[Alentados]{alentadas}<ga:fm:adj:an>,0,ga:fm:adj:an,alentadas,Alentados,"['alentadas', 'por', 'su', 'madre', ',', 'tanto', 'Hilary', 'como', 'su', 'hermana', 'se', 'inscribieron', 'en', 'clases', 'de', 'actuación', ',', 'canto', 'y', 'ballet', '.']","[0, 22]",ga:fm,"['Alentados', 'por', 'su', 'madre', ',', 'tanto', 'Hilary', 'como', 'su', 'hermana', 'se', 'inscribieron', 'en', 'clases', 'de', 'actuación', ',', 'canto', 'y', 'ballet', '.']",gender agreement
13,22,7ce59b7f484bcdcc69466ab8e0e871e35f5a34f0b18b4f21902dff2da68c24ee,SPA 3,El programa los sigue a ella y a Hilary Duffs aventuras a través del drama de este secreto y la vida amorosa que lo rodea.,El programa [los]{las}<ga:fm:pron:an> sigue a ella y a Hilary Duffs aventuras a través del drama de este secreto y la vida amorosa que lo rodea.,1,[los]{las}<ga:fm:pron:an>,0,ga:fm:pron:an,las,los,"['El', 'programa', 'las', 'sigue', 'a', 'ella', 'y', 'a', 'Hilary', 'Duffs', 'aventuras', 'a', 'través', 'del', 'drama', 'de', 'este', 'secreto', 'y', 'la', 'vida', 'amorosa', 'que', 'lo', 'rodea', '.']","[2, 29]",ga:fm,"['El', 'programa', 'los', 'sigue', 'a', 'ella', 'y', 'a', 'Hilary', 'Duffs', 'aventuras', 'a', 'través', 'del', 'drama', 'de', 'este', 'secreto', 'y', 'la', 'vida', 'amorosa', 'que', 'lo', 'rodea', '.']",gender agreement
14,23,6159a2337208f50d37c87a481c8286a40622c35752fd6d0d62a19ea890a357f6,SPA 3,"Tiene un madre, Anne, y una hermana, Gemma.","Tiene [un]{una}<ga:fm:det:an> madre, Anne, y una hermana, Gemma.",1,[un]{una}<ga:fm:det:an>,0,ga:fm:det:an,una,un,"['Tiene', 'una', 'madre', ',', 'Anne', ',', 'y', 'una', 'hermana', ',', 'Gemma', '.']","[1, 14]",ga:fm,"['Tiene', 'un', 'madre', ',', 'Anne', ',', 'y', 'una', 'hermana', ',', 'Gemma', '.']",gender agreement
15,24,d4efbf51165b88cb3882080eb690c7586dc344d65436cc2ac6db62160e4f36d1,SPA 3,"Brad Pitt es un chico de los peliculas, un actor.","Brad Pitt es un chico de [los]{las}<ga:fm:det:inan> peliculas, un actor.",1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Brad', 'Pitt', 'es', 'un', 'chico', 'de', 'las', 'peliculas', ',', 'un', 'actor', '.']","[6, 19]",ga:fm,"['Brad', 'Pitt', 'es', 'un', 'chico', 'de', 'los', 'peliculas', ',', 'un', 'actor', '.']",gender agreement
15,24,1510234f945e1c9f482c6a8fbce1ecc44eb25d186f7977f9f07f0f361b72efca,SPA 3,"Angelina Jolie es tambien famosa, ella es en los peliculas Tomb Raider y Beowulf y tambien Mr and Mrs Smith.","Angelina Jolie es tambien famosa, ella es en [los]{las}<ga:fm:det:inan> peliculas Tomb Raider y Beowulf y tambien Mr and Mrs Smith.",1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Angelina', 'Jolie', 'es', 'tambien', 'famosa', ',', 'ella', 'es', 'en', 'las', 'peliculas', 'Tomb', 'Raider', 'y', 'Beowulf', 'y', 'tambien', 'Mr', 'and', 'Mrs', 'Smith', '.']","[9, 32]",ga:fm,"['Angelina', 'Jolie', 'es', 'tambien', 'famosa', ',', 'ella', 'es', 'en', 'los', 'peliculas', 'Tomb', 'Raider', 'y', 'Beowulf', 'y', 'tambien', 'Mr', 'and', 'Mrs', 'Smith', '.']",gender agreement
15,24,92f8623baf61fce6755118f14b46a920b0a9e5e8943a14312950164247737f90,SPA 3,Brad Pitt tiene mucho ninos con su esposa.,Brad Pitt tiene [mucho]{muchos}<na:ps:det:an> ninos con su esposa.,1,[mucho]{muchos}<na:ps:det:an>,0,na:ps:det:an,muchos,mucho,"['Brad', 'Pitt', 'tiene', 'muchos', 'ninos', 'con', 'su', 'esposa', '.']","[3, 13]",na:ps,"['Brad', 'Pitt', 'tiene', 'mucho', 'ninos', 'con', 'su', 'esposa', '.']",number agreement
15,24,cf8bfee5b2421e695ba16734c5b264749c2205b45250621fcbe6f4ea8028d6b4,SPA 3,Cuando era una estudiante a Universidad de Missouri.,Cuando era [una]{un}<ga:mf:det:an> estudiante a Universidad de Missouri.,1,[una]{un}<ga:mf:det:an>,0,ga:mf:det:an,un,una,"['Cuando', 'era', 'un', 'estudiante', 'a', 'Universidad', 'de', 'Missouri', '.']","[2, 12]",ga:mf,"['Cuando', 'era', 'una', 'estudiante', 'a', 'Universidad', 'de', 'Missouri', '.']",gender agreement
15,24,371d59f7ffe9c0ea641eda78e07fd049842aa877ffd9f9e573a1a177df53a0cf,SPA 3,"Durante su tiempo en Los Angeles, Brad Pitt era un trabajador en mucho lugares.","Durante su tiempo en Los Angeles, Brad Pitt era un trabajador en [mucho]{muchos}<na:ps:det:inan> lugares.",1,[mucho]{muchos}<na:ps:det:inan>,0,na:ps:det:inan,muchos,mucho,"['Durante', 'su', 'tiempo', 'en', 'Los', 'Angeles', ',', 'Brad', 'Pitt', 'era', 'un', 'trabajador', 'en', 'muchos', 'lugares', '.']","[13, 30]",na:ps,"['Durante', 'su', 'tiempo', 'en', 'Los', 'Angeles', ',', 'Brad', 'Pitt', 'era', 'un', 'trabajador', 'en', 'mucho', 'lugares', '.']",number agreement
15,24,cda82f9b3f1392bc517f0f1e1cc5b9325871da328bccbf466f4eb78cae983073,SPA 3,"Pronto, Brad Pitt estaba actuando en muchos peliculas.","Pronto, Brad Pitt estaba actuando en [muchos]{muchas}<ga:fm:det:inan> peliculas.",1,[muchos]{muchas}<ga:fm:det:inan>,0,ga:fm:det:inan,muchas,muchos,"['Pronto', ',', 'Brad', 'Pitt', 'estaba', 'actuando', 'en', 'muchas', 'peliculas', '.']","[7, 18]",ga:fm,"['Pronto', ',', 'Brad', 'Pitt', 'estaba', 'actuando', 'en', 'muchos', 'peliculas', '.']",gender agreement
15,24,9375be56ed57f554a30d4366e7be31624485ba0deeef85f27b4fab196231d611,SPA 3,Brad Pitt es conocida para su guapo y muy encantador.,Brad Pitt es [conocida]{conocido}<ga:mf:adj:an> para su guapo y muy encantador.,1,[conocida]{conocido}<ga:mf:adj:an>,0,ga:mf:adj:an,conocido,conocida,"['Brad', 'Pitt', 'es', 'conocido', 'para', 'su', 'guapo', 'y', 'muy', 'encantador', '.']","[3, 15]",ga:mf,"['Brad', 'Pitt', 'es', 'conocida', 'para', 'su', 'guapo', 'y', 'muy', 'encantador', '.']",gender agreement
15,24,0941888a9872e814c59bc3fb7692e648ba1fd020e22ce10ca656dea9ab297990,SPA 3,Brad Pitt tiene muchos novias en Hollywood.,Brad Pitt tiene [muchos]{muchas}<ga:fm:det:an> novias en Hollywood.,1,[muchos]{muchas}<ga:fm:det:an>,0,ga:fm:det:an,muchas,muchos,"['Brad', 'Pitt', 'tiene', 'muchas', 'novias', 'en', 'Hollywood', '.']","[3, 12]",ga:fm,"['Brad', 'Pitt', 'tiene', 'muchos', 'novias', 'en', 'Hollywood', '.']",gender agreement
15,24,708fb67f23216ad6b3c2fb9813e291e0e6cf0e1d6e6b568daf7676e76e975938,SPA 3,"A pesar de, Brad Pitt es siempre un actor de famoso y un icon de Hollywood y los peliculas.","A pesar de, Brad Pitt es siempre un actor de famoso y un icon de Hollywood y [los]{las}<ga:fm:det:inan> peliculas.",1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['A', 'pesar', 'de', ',', 'Brad', 'Pitt', 'es', 'siempre', 'un', 'actor', 'de', 'famoso', 'y', 'un', 'icon', 'de', 'Hollywood', 'y', 'las', 'peliculas', '.']","[18, 40]",ga:fm,"['A', 'pesar', 'de', ',', 'Brad', 'Pitt', 'es', 'siempre', 'un', 'actor', 'de', 'famoso', 'y', 'un', 'icon', 'de', 'Hollywood', 'y', 'los', 'peliculas', '.']",gender agreement
16,27,02dee89a55579723d285e77aa490066456cab1800b0b908dc34f1130f65a69f4,SPA 2,"Quiero comer algún día en uno de sus restaurantes y comprar su comida, por lo que he visto se ven bueno.","Quiero comer algún día en uno de sus restaurantes y comprar su comida, por lo que he visto se ven [bueno]{buenos}<na:ps:adj:inan>.",1,[bueno]{buenos}<na:ps:adj:inan>,0,na:ps:adj:inan,buenos,bueno,"['Quiero', 'comer', 'algún', 'día', 'en', 'uno', 'de', 'sus', 'restaurantes', 'y', 'comprar', 'su', 'comida', ',', 'por', 'lo', 'que', 'he', 'visto', 'se', 'ven', 'buenos', '.']","[21, 45]",na:ps,"['Quiero', 'comer', 'algún', 'día', 'en', 'uno', 'de', 'sus', 'restaurantes', 'y', 'comprar', 'su', 'comida', ',', 'por', 'lo', 'que', 'he', 'visto', 'se', 'ven', 'bueno', '.']",number agreement
17,28,05fbc34fc30a0dcf4c9bc6aa4d5731a37c182c410806a52e71b175a3926ba804,SPA 3,Mi serie de televisión favorito es The Good Place.,Mi serie de televisión [favorito]{favorita}<ga:fm:adj:inan> es The Good Place.,1,[favorito]{favorita}<ga:fm:adj:inan>,0,ga:fm:adj:inan,favorita,favorito,"['Mi', 'serie', 'de', 'televisión', 'favorita', 'es', 'The', 'Good', 'Place', '.']","[4, 15]",ga:fm,"['Mi', 'serie', 'de', 'televisión', 'favorito', 'es', 'The', 'Good', 'Place', '.']",gender agreement
17,28,d80da1c5c34306de62714378c580a47d318acce57bc1596a6a424aa52ffeeb12,SPA 3,"

En el serie de televisión The Good Place, Kristen Bell es una persona mala que se llama Eleanor.","En [el]{la}<ga:fm:det:inan> serie de televisión The Good Place, Kristen Bell es una persona mala que se llama Eleanor.",1,[el]{la}<ga:fm:det:inan>,0,ga:fm:det:inan,la,el,"['En', 'la', 'serie', 'de', 'televisión', 'The', 'Good', 'Place', ',', 'Kristen', 'Bell', 'es', 'una', 'persona', 'mala', 'que', 'se', 'llama', 'Eleanor', '.']","[1, 22]",ga:fm,"['En', 'el', 'serie', 'de', 'televisión', 'The', 'Good', 'Place', ',', 'Kristen', 'Bell', 'es', 'una', 'persona', 'mala', 'que', 'se', 'llama', 'Eleanor', '.']",gender agreement
18,29,98dd9f69abedf4132a0d6acb09ff84898e8337e110dac4e2e78d998fe65a912b,SPA 3,Lo primero peliqula yo mido con Keanu Reeves fui Bill and Ted.,Lo [primero]{primera}<ga:fm:det:inan> peliqula yo mido con Keanu Reeves fui Bill and Ted.,1,[primero]{primera}<ga:fm:det:inan>,0,ga:fm:det:inan,primera,primero,"['Lo', 'primera', 'peliqula', 'yo', 'mido', 'con', 'Keanu', 'Reeves', 'fui', 'Bill', 'and', 'Ted', '.']","[1, 15]",ga:fm,"['Lo', 'primero', 'peliqula', 'yo', 'mido', 'con', 'Keanu', 'Reeves', 'fui', 'Bill', 'and', 'Ted', '.']",gender agreement
18,29,daeec1fa32f04db8a029f6cfe42d541e117b4e7621f61ae9fddbc7b5016766fc,SPA 3,Bill and Ted es de los dos Bill and Ted y els van en diferentes tiempos como los 1800’s o más patras.También van en la futuro.,Bill and Ted es de los dos Bill and Ted y els van en diferentes tiempos como los 1800’s o más patras.También van en [la]{el}<ga:mf:det:inan> futuro.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Bill', 'and', 'Ted', 'es', 'de', 'los', 'dos', 'Bill', 'and', 'Ted', 'y', 'els', 'van', 'en', 'diferentes', 'tiempos', 'como', 'los', '1800', '’', 's', 'o', 'más', 'patras', '.', 'También', 'van', 'en', 'el', 'futuro', '.']","[28, 60]",ga:mf,"['Bill', 'and', 'Ted', 'es', 'de', 'los', 'dos', 'Bill', 'and', 'Ted', 'y', 'els', 'van', 'en', 'diferentes', 'tiempos', 'como', 'los', '1800', '’', 's', 'o', 'más', 'patras', '.', 'También', 'van', 'en', 'la', 'futuro', '.']",gender agreement
18,29,6a9efbfaa68b036a9244c4df18aab3ff180dbed0ff9a726b76a58210edf84640,SPA 3,Lo unico película yo mirado antes estaba Bill and Ted pero yo mirando Constantine con mi novio y me gustaba mucho.,Lo [unico]{única}<ga:fm:det:inan> película yo mirado antes estaba Bill and Ted pero yo mirando Constantine con mi novio y me gustaba mucho.,1,[unico]{única}<ga:fm:det:inan>,0,ga:fm:det:inan,única,unico,"['Lo', 'única', 'película', 'yo', 'mirado', 'antes', 'estaba', 'Bill', 'and', 'Ted', 'pero', 'yo', 'mirando', 'Constantine', 'con', 'mi', 'novio', 'y', 'me', 'gustaba', 'mucho', '.']","[1, 24]",ga:fm,"['Lo', 'unico', 'película', 'yo', 'mirado', 'antes', 'estaba', 'Bill', 'and', 'Ted', 'pero', 'yo', 'mirando', 'Constantine', 'con', 'mi', 'novio', 'y', 'me', 'gustaba', 'mucho', '.']",gender agreement
19,31,58a531e441f357e065606bca8bf8f520c391626f67c4ca0271024f5608fb95e1,SPA 1,Ella es la mejora actriz de la película Pitch Perfect.,Ella es la [mejora]{mejor}<ig:f:adj:an> actriz de la película Pitch Perfect.,1,[mejora]{mejor}<ig:f:adj:an>,0,ig:f:adj:an,mejor,mejora,"['Ella', 'es', 'la', 'mejor', 'actriz', 'de', 'la', 'película', 'Pitch', 'Perfect', '.']","[3, 15]",ig:f,"['Ella', 'es', 'la', 'mejora', 'actriz', 'de', 'la', 'película', 'Pitch', 'Perfect', '.']",gender agreement
19,31,f03253a0dc991cc028eccfb1613e57eed6203d5a85452e18f6e913d30c72c5d5,SPA 1,Es un comedia sobre el canto.,Es [un]{una}<ga:fm:det:inan> comedia sobre el canto.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Es', 'una', 'comedia', 'sobre', 'el', 'canto', '.']","[1, 9]",ga:fm,"['Es', 'un', 'comedia', 'sobre', 'el', 'canto', '.']",gender agreement
19,31,57b5843fd6b7db0ed92ff44dc56b32b4f8891c169bffdc604b5a6f8a29007424,SPA 1,"Ella se llama Beca y es gruñona, pero con se amigas ella es simpatico y divertida.","Ella se llama Beca y es gruñona, pero con se amigas ella es [simpatico]{simpática}<ga:fm:adj:an> y divertida.",1,[simpatico]{simpática}<ga:fm:adj:an>,0,ga:fm:adj:an,simpática,simpatico,"['Ella', 'se', 'llama', 'Beca', 'y', 'es', 'gruñona', ',', 'pero', 'con', 'se', 'amigas', 'ella', 'es', 'simpática', 'y', 'divertida', '.']","[14, 33]",ga:fm,"['Ella', 'se', 'llama', 'Beca', 'y', 'es', 'gruñona', ',', 'pero', 'con', 'se', 'amigas', 'ella', 'es', 'simpatico', 'y', 'divertida', '.']",gender agreement
20,32,bfb6d95853e6eeb7735956fd48f057590929f6972b1afcdfabbce509a6e0e9c7,SPA 3,El Weeknd es un cantante y un compositor famosos.,El Weeknd es un cantante y un compositor [famosos]{famoso}<na:sp:adj:an>.,1,[famosos]{famoso}<na:sp:adj:an>,0,na:sp:adj:an,famoso,famosos,"['El', 'Weeknd', 'es', 'un', 'cantante', 'y', 'un', 'compositor', 'famoso', '.']","[8, 19]",na:sp,"['El', 'Weeknd', 'es', 'un', 'cantante', 'y', 'un', 'compositor', 'famosos', '.']",number agreement
